,created_at,original,translated
38,2020-10-06,"Señores Carlos Mesa y Luis Arce, después de los encuentros e intentos de debate que han habido, la población aún pide un escenario en el que se contrasten las propuestas y hablemos de pasado y futuro.
Los invito a ir a un debate en serio,
pongamos fecha, se lo debemos a la gente.","Mr. Carlos Mesa and Luis Arce, after the meetings and attempts have been no debate, the population still calls for a scenario in which the proposals are contrasted and talk about past and future.
I invite you to go to a serious debate,
put date, we owe it to the people."
39,2020-10-06,"Quiero cambiar la realidad de aquellas mujeres que tuvieron que renunciar a sus sueños por cuidar a su familia, quiero darles oportunidades para que ser madres no les corte las alas, no las obligue a renunciar a sus planes.

Nuestra propuesta de trabajo por horas puede ser la respuesta para la realidad de muchas mujeres. Así podrán alcanzar la independencia económica, estudiar, abrir su propio negocio y sobreponerse a la dependencia en el hogar.

#CreoEnLasMujeres #CreoEnVos #TuVozAlPoder","I want to change the reality of those women who had to give up their dreams for taking care of your family, I want to be opportunities for mothers do not cut the wings, not forced to give up their plans.

Our proposed work hours may be the answer to the reality of many women. So they can achieve economic independence, study, open your own business and overcome dependence at home.

#CreoEnLasMujeres #CreoEnVos #TuVozAlPoder"
40,2020-10-07,"Creo en una Bolivia unida, una Bolivia para todos.

Creo en mejores días,
Creo en esa gente que se levanta a diario a luchar por su futuro,
Creo en esos jóvenes valientes que tienen ganas de comerse el mundo,
Creo en esas mujeres que no desmayan a pesar de todo.

Creo en una Bolivia unida, una Bolivia para todos.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","I believe in a united Bolivia a Bolivia for everyone.

I believe in better days,
I believe in the people who get up every day to fight for their future,
I believe in those brave young men who are eager to take on the world,
I believe in those women who swoon despite everything.

I believe in a united Bolivia a Bolivia for everyone.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
41,2020-10-07,"Hoy cumple años el amor de mi vida. Recuerdo como si fuera ayer su nacimiento, las ganas de verla crecer y la esperanza de no fallarte como padre.

También recuerdo miles de experiencias únicas a tu lado y aún persiste el dolor de haber tenido que separarme de vos para concluir mis estudios en España.

La vida nos da muchos regalos maravillosos, pero la paternidad es sin duda, el más grande de todos. Agradezco a Dios todos los días por vos María Fernanda, por la dicha y el privilegio de haberte acompañado en el camino a convertirte en la mujer fuerte, independiente y maravillosa que sos.

Aunque mi trabajo como padre ya está más avanzado, es un trabajo que nunca acaba. Las dudas y esa presión en el pecho cada vez que estoy lejos o cuando el teléfono suena y veo tu nombre, siguen ahí y sé que nunca desaparecerán.

Hoy quiero decirte que haber estado y poder seguir estando ahí para vos y tus hermanos, es mi principal motivo de vida.

Te prometí dejarte un mejor país y sé que voy a cumplirte.

¡Feliz cumpleaños hija!
¡Te amo!","Today birthday love of my life. I remember like it was yesterday birth, the desire to see it grow and hope not to fail you as a parent.

I also remember thousands of unique experiences at your side and even the pain of having to part with you to complete my studies in Spain persists.

Life gives us many wonderful gifts, but fatherhood is undoubtedly the greatest of all. I thank God every day for you Maria Fernanda, for the joy and privilege of sorry joined on the way to becoming strong, independent and wonderful that you're a woman.

Although my job as a parent is already more advanced, it is a job that never ends. Doubts that pressure and chest every time I'm away or when the phone rings and I see your name, still there and I know that will never disappear.

Today I want to tell you that have been and can still be there for you and your brothers, it is my main reason for life.

I promised to leave a better country and I know I'll cumplirte.

Happy Birthday Daughter!
I love you!"
42,2020-10-08,"A esa vieja política que está a acostumbrada a empernarse en el poder, hoy los jóvenes queremos decirles: ¡AHORA NOS TOCA!.
¡La juventud gobernará Bolivia!
#CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder","That old policy that is used to bolting in power, today we want to tell young people: Now we !.
The youth will rule Bolivia!
# CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder"
43,2020-10-08,"¡Gracias a esa gente hermosa que le pone pausa a su vida un ratito para acompañarnos! ¡Gracias a mi amada Chiquitanía!

Sé que creen en este proyecto porque tienen esperanza de que vendrán días mejores. Tienen mi palabra, no me voy a cansar de luchar hasta que el MAS pague por todos sus crímenes y limpiemos este país de corruptos, de delincuentes y maleantes.

¡De la mano de ustedes vamos a cambiar Bolivia!

Gracias Roboré, San Ignacio y Concepción

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","Thank you to those beautiful people who puts his life pause a moment to join us! Thanks to my beloved Chiquitanía!

I know you believe in this project because they hope that better days will come. You have my word, I will not tire of fighting until the MAS pay for his crimes and cleanse the country of corrupt, criminals and thugs.

Give the hand you are going to change Bolivia!

Thanks Roboré, San Ignacio and Concepcion

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
44,2020-10-08,"CHUQUISACA CREE
Muyupampa y Monteagudo dos municipios agrícolas en pleno desarrollo, con un potencial increíble que anhelan mejores días, apoyan el cambio.

Creo en ustedes, creo en Chuquisaca, creo que unidos vamos a llevar sus voces al poder y así construir la Bolivia que merecemos.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","CHUQUISACA CREE
Muyupampa and Monteagudo two agricultural communes in full swing, with incredible potential that crave better days, support change.

I believe in you, believe in Chuquisaca, I think that together we will bring their voices to the power and build the Bolivia we deserve.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
45,2020-10-09,"En esta campaña me dijeron de todo: que soy muy joven, que vuelva a intentarlo en 5 años, en fin.

¿Sabés qué creo?
Que a vos te pasó lo mismo, que no te dieron ese trabajo porque eras joven aunque tenías la capacidad, la fuerza, las ganas.

Por eso quiero tu voto, para que en 5 años lo jovenes tengamos mejores oportunidades, para que esto no nos vuelva a pasar jamás, para que te den ese trabajo, para que tengas esas oportunidades que tanto soñaste.

Prestame tu voto, en 5 años te devolveré una nueva Bolivia.

#CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder","In this campaign I said it all: I'm too young, to try again in 5 years, anyway.

You know what I think?
That you happened to you the same, that you did not get that job because you were young but you had the ability, the strength, the desire.

So I want your vote, so that in 5 years the young have better opportunities, so that we never again never happen, so you get that job, so you have those opportunities that both dreamed.

I lend me your vote, in 5 years will restore a new Bolivia.

# CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder"
46,2020-10-09,"¡Pariente, primo, hermano, no importa con lo que digan, en Beni siempre viene con mucho cariño!

¡Gracias mi gente! ¡Gracias por #creer!

#CreoEnBeni #CreoEnVos #TuVosAlPoder","Pariente, cousin, brother, no matter what they say, in Beni always comes with great affection!

Thanks my people! Thanks for believing!

#CreoEnBeni #CreoEnVos #TuVosAlPoder"
47,2020-10-09,"La tierra dónde nació mi madre siempre me recibe con mucho cariño.

¡Gracias mi Beni querido!

#CreoEnBeni #CreoEnVos #TuVozAlPoder","Land where my mother was born it always gets me with love.

Thank you my dear Beni!

#CreoEnBeni #CreoEnVos #TuVozAlPoder"
48,2020-10-10,"¡Riberalta me dejó sin palabras!

Gracias por creer en esa nueva Bolivia que tanto soñamos, gracias por creer en mi.

¡Gracias Riberalta!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","Riberalta left me speechless!

Thank you for believing in this new Bolivia that both dream, thank you for believing in me.

Riberalta Thank you!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
49,2020-10-10,"¡Feliz día de la democracia para todos los que luchamos por ella!

Hoy es un día muy importante para nosotros los bolivianos.

Recordamos el día en que recuperamos la democracia. El año pasado en esta misma fecha, estábamos luchando contra una nueva tiranía de la que logramos librarnos unidos.

Aún quedan tareas pendientes: luchar contra Morales y su banda de delincuentes, enjuiciar a los que le robaron al pueblo, recuperar nuestros recursos e instaurar un nuevo modelo económico productivo, un modelo que el MAS dice que no existe ni conoce, pero que los cruceños conocemos bien y que hemos probado que funciona.

Prestame tu voto, dame esa oportunidad, y en 5 años te devolveré una nueva y mejor BOLIVIA.

¡Feliz día de la democracia para todos los que luchamos por ella!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","Happy day of democracy for all who fight for it!

Today is a very important day for us Bolivians.

We remember the day we recovered democracy. Last year on this date, we were fighting against a new tyranny from which we deliver together.

Still remains to be done: to fight Morales and his band of criminals, prosecute those who stole from the people, regain our resources and establish a new productive economic model, a model that MAS says that there is not known, but Cruceños we know well and we have proven that it works.

Lend me your vote, give me this opportunity, and in 5 years will restore a new and better BOLIVIA.

Happy day of democracy for all who fight for it!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
50,2020-10-10,"La historia de olvido y abusos de Pando, lleva años repitiéndose.

Sé que tienen fe en que podamos cambiarla, que confían en mi y creen en días mejores. Les agradezco por darme su apoyo, yo les doy mi palabra de trabajar hasta el cansancio para devolverle a Pando la dignidad.

¡Cada día somos más los que creen en una nueva Bolivia!

#CreoEnPando #CreoEnVos #TuVozAlPoder","The history of neglect and abuse of Pando, has spent years repeating itself.

I know they have faith that we can change it, they trust me and believe in better days. I thank you for giving me your support, I give you my word to work tirelessly to restore dignity to Pando.

Every day more of us who believe in a new Bolivia!

#CreoEnPando #CreoEnVos #TuVozAlPoder"
51,2020-10-10,"¡LOS OBJETIVOS SE LOGRAN SUDANDO LA CAMISETA!

Fue un honor poder compartir con tantos bolivianos abandonados por el centralismo. Sus duras realidades, lo que viven a diario en comunidades como Las Piedras – Gonzalo Moreno, El Naranjal, Monte Sinai, Sena – San Lorenzo y Puerto Rico en Pando. Así nos quedó la polera en un día de recorridos y caravanas.

Hay mucho por hacer, pero apartando las necesidades desatendidas, me quedo con la alegría y el empuje de los pandinos para vencer todos los obstáculos y salir adelante.

""Gracias por venir tan lejos"", me repitieron varias veces. No, gracias a ustedes por permitirme conocerlos, caminando el país es la única forma de entender a nuestro pueblo y nuestra gente.

¡Vamos que se puede, vamos a cambiar Bolivia!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder","Target achievement losing my shirt!

It was an honor to share with so many abandoned by the Bolivian centralism. His harsh realities, living every day in communities like Las Piedras - Gonzalo Moreno, El Naranjal, Mount Sinai, Sena - San Lorenzo and Puerto Rico in Pando. So we left the shirt on a day of tours and caravans.

There is much to do, but aside unmet needs, I stay with the joy and the thrust of the Pandinos to overcome all obstacles and move forward.

""Thank you for coming this far,"" I repeated several times. No, thank you for letting me know, walking the country is the only way to understand our people and our people.

Let it be, let's change Bolivia!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
52,2020-10-11,"Ellas tienen la capacidad de cambiar el mundo cuando se lo proponen. Creo en su fuerza, creo en su capacidad, creo en su fe. ¡Creo en ellas! ¡Feliz día de la mujer Boliviana! #CreoEnLasMujeres #CreoEnVos #TuVozAlPoder","They have the ability to change the world when it proposed. I believe in your strength, believe in their ability, believe in their faith. I believe in them! Happy Women's Day Boliviana! #CreoEnLasMujeres #CreoEnVos #TuVozAlPoder"
53,2020-10-11,"¡Hermoso domingo en Pando! Esa tierra roja característica, esa gente humilde, valiente, sincera. En las calles de Pando se siente la esperanza de todos esos bolivianos y bolivianas que llevan años esperando cambio, que llevan años cansados de la corrupción, del negociado, de los políticos de siempre. A ustedes quiero darles las gracias por ver en mí a esa persona capaz de hacerlo posible, les doy las gracias por la confianza, por creer en nuestro proyecto. ¡Lograremos potenciar Pando! ¡lograremos cambiar Bolivia! #CreoEnPando #CreoEnVos #TuVozAlPoder","Beautiful Sunday Pando! That characteristic red earth, these people humble, courageous, sincere. On the streets of Pando feels the hope of all those Bolivians who have spent years waiting for change, who have spent years tired of corruption, negotiated, political as ever. I want you to thank them see me that person able to make it happen, I thank you for the confidence, for believing in our project. We will succeed in enhancing Pando! We will succeed in changing Bolivia! #CreoEnPando #CreoEnVos #TuVozAlPoder"
54,2020-10-11,"¡La masacre de Porvenir NO LA PODEMOS OLVIDAR! Con la masacre además de cobrarse vidas, silenciaron las necesidades y sueños de su gente. La estrategia del miedo tuvo éxito cuando muchas familias tuvieron que curar heridos o llorar muertos. Esta fue la forma cobarde de cortar cabezas que usó el MAS. Crear casos fantasmas asesinando gente para poder encarcelar líderes que pensaban distinto. Así lograron humillar a Pando y someterlo a lo que el gran jefe ordenaba. No podemos devolverles los años perdidos a este pueblo pero si podemos devolverles la dignidad. Gracias Porvenir por recibirnos con tanto cariño, el compromiso de su gente con la lucha democrática se ve en las calles. No los defraudaré, cumpliré mi palabra de acabar con el MAS y meter preso a Morales y a todo la banda de maleantes que se dedicó a matar, robar y amedrentar a Bolivia durante 14 años. #CreoEnPorvenir #CreoEnVos #TuVozAlPoder","The slaughter of Porvenir CAN NOT FORGET! With the slaughter addition to take lives, they silenced the needs and dreams of its people. Fear strategy succeeded when many families had to mourn heal wounded or dead. This was the cowardly way of cutting heads used by the MAS. Create ghosts cases killing people to imprison leaders who thought differently. So Pando they managed to humiliate and subject to what the big boss ordered. We can not restore the lost years this people, but if we can restore their dignity. Porvenir Thanks for having us with so much love, the commitment of its people to the democratic struggle seen in the streets. I not disappoint, keep my word to end the MAS and Morales prisoner and put all the band of thugs who set out to kill, steal and intimidate Bolivia for 14 years. #CreoEnPorvenir #CreoEnVos #TuVozAlPoder"
55,2020-10-11,"¡Estas son nuestras encuestas! Gracias Pando por salir a las calles a gritarle BASTA a la vieja política y a la dictadura de las encuestas. ¡Se les cayó el teatro, Pando CREE! #CreoEnPando #CreoEnVos #TuVozAlPoder","These are our surveys! Pando thanks for taking to the streets to shout ENOUGH to the old politics and the dictatorship of the polls. Be they fell theater, Pando BELIEVE! #CreoEnPando #CreoEnVos #TuVozAlPoder"
56,2020-10-11,"Mientras otros esperan que las encuestas truchas les den votos por miedo, nosotros TRABAJAMOS. Gracias Cobija por recibirnos, gracias por creer en nosotros. ¡Estos son los verdaderos números, los que nos interesan, los de la gente! Democracia es incentivar la libertad de elegir del ciudadano y no crear corrientes de miedo y manipulación, como lo tratan de hacer desde los medios parcializados. ¡Gracias Pando, gracias a todos los bolivianos que quieren cambio y renovación! #CreoEnCobija #CreoEnVos #TuVozAlPoder","While others expect trout surveys give them votes for fear we work. Cobija Thank you for having us, thank you for believing in us. These are the real numbers, that interest us, the people! Democracy is encouraging freedom of choice of the citizen and not create currents of fear and manipulation, as we try to do from the biased media. Thank Pando, thanks to all Bolivians who want change and renewal! #CreoEnCobija #CreoEnVos #TuVozAlPoder"
57,2020-10-12,"Me llena el corazón de satisfacción ver como un pueblo que tuvo que callar durante años hoy sale a la calle a decir: creo en una nueva Bolivia. Gracias Pando por llenar las calles de gente comprometida con Bolivia, gracias creer en nuestro proyecto de verdadero cambio. Este 18 de octubre volveremos a votar por convicción y con valor después de más de 14 años de dictadura. #CreoEnPando #CreoEnVos #TuVozAlPoder","I fill my heart good to see as a people who had to remain silent for years now goes out to say: I believe in a new Bolivia. Thanks Pando to fill the streets of people committed to Bolivia, through believing in our project real change. October 18th we will vote for conviction and courage after more than 14 years of dictatorship. #CreoEnPando #CreoEnVos #TuVozAlPoder"
58,2020-10-12,¡DIGANME SI MI GENTE NO ES BELLA! 🤣,
59,2020-10-12,"Ustedes me enseñaron que no tenemos derecho a cansarnos, que no tenemos derecho a rendirnos, que los jóvenes son el presente y el futuro del país. Gracias Cobija, gracias Pando. ¡Gracias por creer en mi, yo creo en ustedes! #CreoEnMiGente #CreoEnVos #TuVozAlPoder","You taught me that we have no right to get tired, we have no right to surrender, that young people are the present and the future of the country. Thanks Cobija, Pando thanks. Thank you for believing in me, I believe in you! #CreoEnMiGente #CreoEnVos #TuVozAlPoder"
60,2020-10-12,"¿Sabías que a pesar de la pandemia la economía de Santa Cruz siguió creciendo? Lo que hicimos bien en Santa Cruz, es lo que quiero llevar a todo Bolivia. Para que vos que estás pasando necesidades tengas trabajo, para que tus hijos tengan un mejor futuro, para que los jóvenes puedan crear sus propios emprendimientos. Esa es la Bolivia que queremos construir, la productiva, la que cuida tu economía, la que genera oportunidades. Prestame tu voto, en 5 años te devolveré un nuevo país. #CreoEnMiGente #CreoEnVos #TuVozAlPoder","Did you know that despite the pandemic's economy continued to grow Santa Cruz? What we did well in Santa Cruz, it is what I carry around Bolivia. So you're going to have work requirements, so that your children have a better future for young people to create their own businesses. That's the Bolivia we want to build, productive, you care for your economy, generating opportunities. Lend me your vote, in 5 years will restore a new country. #CreoEnMiGente #CreoEnVos #TuVozAlPoder"
61,2020-10-12,"¡Llegamos a Trini! Gracias a esta hermosa tierra por recibirnos con tanto cariño. Hoy les dejé mi palabra empeñada: no sólo vamos a ganarle a la vieja política, vamos a acabar con el poder de los corruptos, vamos a meter preso hasta el último delincuente suelto. Se acabó el festín de quienes viven en abundancia a costa de la miseria de nuestra gente. Les pido su voto prestado por 5 años, si en 21 días logramos lo que los concubinos del MAS no pudieron hacer en 14, les aseguro que en una gestión CAMBIAMOS BOLIVIA. ¡Gracias Trinidad, gracias Beni! #CreoEnMiGente #CreoEnVos #TuVozAlPodee","We arrived in Trini! Thanks to this beautiful land for welcoming us so warmly. Today I left them my word given: not only will we beat the old politics, we will end the power of corrupt, let's get to the last imprisoned felon loose. It ended the feast of those living in abundance at the expense of the misery of our people. I ask for your vote given for 5 years, if within 21 days we what the concubines of the MAS could not do in 14, I assure you that in CAMBIAMOS BOLIVIA management. Thank Trinidad, Beni thanks! #CreoEnMiGente #CreoEnVos #TuVozAlPodee"
62,2020-10-13,"¡Vinimos a hacer historia, no a ser más de lo mismo! Vamos a construir una nueva Bolivia de la mano de la gente, una Bolivia para los jóvenes, una Bolivia con oportunidades, productiva, con empleo. Llegó nuestra hora, la hora de la gente, la de las mujeres y los jóvenes, juntos vamos a luchar hasta lograr cambiar Bolivia. #CreoEnBeni #CreoEnVos #TuVozAlPoder","We came to make history, not to be more of the same! We will build a new Bolivia hand people a youth Bolivia for a Bolivia with opportunities, productive, employed. It came our time, when people, women and young people, together we will fight to achieve change Bolivia. #CreoEnBeni #CreoEnVos #TuVozAlPoder"
63,2020-10-13,"MONTERO CREE La valentía los caracteriza, esta tierra de héroes, gente trabajadora y luchadora. GRACIAS POR CREER, gracias por confiar en este proyecto, sin duda llena el corazón de fe y alegría recibir tanto cariño. ¡VIVA MONTERO, VIVA BOLIVIA! #CreoEnMontero #CreoEnMiGente #TuVozAlPoder","MONTERO CREE Courage characterizes this land of heroes, working people and feisty. Thank you for believing, thank you for trusting this project certainly fills our hearts with faith and joy to receive so much love. MONTERO VIVA, VIVA BOLIVIA! #CreoEnMontero #CreoEnMiGente #TuVozAlPoder"
64,2020-10-14,🐜 ¡Nos vemos en el Cristo!🐜 ⏲15:00 hrs. #CreoEnMiGente #CreoEnVos #TuVozAlPoder,
65,2020-10-14,"Este domingo 18 vamos a dejar atrás a la vieja política, vamos a votar sin miedo, vamos a votar con fe y esperanza. Creo en vos y creo en tu voto que es la fuerza del cambio. Este 18, votá por una nueva Bolivia. #CreoEnMiGente #CreoEnVos #TuVozAlPoder","Sunday 18 we will leave behind the old policy, we will vote without fear, we will vote with faith and hope. I believe in you and believe in your vote that is the strength of the change. This 18 vote for a new Bolivia. #CreoEnMiGente #CreoEnVos #TuVozAlPoder"
66,2020-10-14,"Santa Cruz, perdón por el tráfico de hoy ¡Estamos cambiando el país! #CreoEnVos #CreoEnMiGente #TuVozAlPoder","Santa Cruz, sorry for today's traffic We are changing the country! #CreoEnVos #CreoEnMiGente #TuVozAlPoder"
67,2020-10-14,"¡GRACIAS SANTA CRUZ, GRACIAS BOLIVIA! Este cabildo móvil nos demostró hoy que se acabó el miedo, se acabó la vieja política, llegó la hora de los jóvenes, de nuestras mujeres, ¡llegó la hora de la gente! Gracias a todos los que salieron a la calle a reafirmar su compromiso con Bolivia. Este 18 de octubre vamos a votar con esperanza, vamos a votar con fe. ¡Gracias por creer; yo creo en ustedes, porque son la fuerza del cambio! #CreoEnMiGente #CreoEnVos #TuVozAlPoder","THANK SANTA CRUZ, BOLIVIA THANK YOU! This mobile council showed us today that the fear is over, the old politics is over, when young people, our women, came when people came! Thanks to all who took to the streets to reaffirm their commitment to Bolivia. October 18th we will vote with hope, we will vote with faith. Thanks for believing; I believe in you, because they are the force of change! #CreoEnMiGente #CreoEnVos #TuVozAlPoder"
68,2020-10-14,"¡Este equipo de jóvenes es tan hermoso que se inventaron un cabildo móvil 😂😎! ¡Santa Cruz hoy demostró en las calles que se cayó la dictadura de las encuestas! Se acabó el tiempo en que los de siempre jugaban a sembrar pánico y llevarnos como ovejas a votar por miedo. Este 18 de octubre Bolivia votará con ilusión después de muchos años, votará con fe y esperanza. Les di mi palabra hoy a los pies del Cristo: ¡vamos a luchar hasta cambiar este país! Gracias a toda esa gente hermosa que nos acompaño hoy en las calles, gracias por las horas de espera, gracias por el entusiasmo, gracias por comprometerse con el cambio. ¡Este domingo 18 de octubre, animate a votar con el corazón! #CreoEnMiGente #CreoEnVos #TuVozAlPoder",
