,created_at,original,translated
53,2020-09-28,"Nos reunimos con representantes de la Federación de Empresarios Privados de #Tarija. Escuchamos sus inquietudes y les planteamos nuestro plan para reactivar la economía del país. Solo trabajando en unidad devolveremos la estabilidad a #Bolivia. #VamosASalirAdelante
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #empresarios #tarija","We met with representatives of the Federation of Private Businessmen of #Tarija. We listen to their concerns and propose them our plan to revive the economy of the country. Only by working in unity refund #Bolivia stability. #We will move forward
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #empresarios #tarija"
54,2020-09-29,"¡Llegamos al Gran Chaco!
Con alegría participamos de una gran caravana en #Villamontes. Acompañados por nuestras hermanas y hermanos chaqueños reivindicamos la lucha histórica por nuestros recursos naturales. La riqueza de la Patria debe ser primero para #Bolivia #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamontes #caravana #bolivia #elecciones2020 #granchaco","We arrived in the Gran Chaco!
Joyfully we partake of a large caravan in #Villamontes. Accompanied by our sisters and brothers chaqueños vindicate the historical struggle for our natural resources. The wealth of the country should be the first to #Bolivia #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamontes #caravana #bolivia # elecciones2020 #granchaco"
55,2020-09-29,"Muy fortalecido con el caluroso recibimiento de #Villamontes, tierra benemérita de #Bolivia. Con unidad y coordinación seguiremos potenciando el desarrollo del sur del país. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamontes #granchaco #bolivia #elecciones2020 @laramadavid #davidchoquehuanca","Greatly strengthened with the warm welcome of #Villamontes, benemérita #Bolivia land. Unity and coordination will continue promoting the development of the south of the country. #We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamontes #bolivia #granchaco # elecciones2020 #davidchoquehuanca @laramadavid"
56,2020-09-29,"Presentamos en #Yacuiba, cuna de la industria petrolera de #Bolivia, nuestro Plan de Hidrocarburos con el que retomaremos el impulso del gas y petróleo del país. Otra propuesta que busca generar más fuentes de trabajo. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #yacuiba #plandehidrocarburos #hidrocarburos #combustible #soberaniaeconomica","We present in #Yacuiba, cradle of the oil industry #Bolivia our Plan Hydrocarbons with which we return the momentum of the oil and gas country. Another proposal that seeks to create more jobs. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #yacuiba #plandehidrocarburos #hidrocarburos #combustible #soberaniaeconomica"
57,2020-09-29,"Desde las calles de #Yacuiba, con @LaramaDavid y mis hermanos chaqueños, reafirmamos que no claudicaremos en la defensa de las riquezas de #Bolivia para la soberanía económica del pueblo boliviano. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #yacuiba #granchaco","From the streets of #Yacuiba with chaqueños @LaramaDavid and my brothers, we reaffirm that never renounce the defense of the riches of #Bolivia for economic sovereignty of the Bolivian people. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #yacuiba #granchaco"
58,2020-09-29,"¡Gracias Gran Chaco tarijeño!
Nos vamos reafirmando nuestro compromiso de recuperar la Patria para el pueblo, y cumplir con el mandato de nuestras hermanas y hermanos de #Villamontes y #Yacuiba: ""Las empresas bolivianas para los bolivianos"" . #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #tarija #bolivia #elecciones2020","Thank you Gran Chaco tarijeño!
We're reaffirming our commitment to restore the country to the people and fulfill the mandate of our sisters and brothers #Villamontes and #Yacuiba: ""The Bolivian companies for Bolivians"". #We will move forward
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #tarija #bolivia # elecciones2020"
59,2020-09-29,"Muchas gracias a todas las hermanas y hermanos que ayer me hicieron llegar sus felicitaciones con tanto cariño por el día de mi cumpleaños. Los llevo en el corazón. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #gracias #felicidadEsLuis #cumpleaños","Thank you very much to all the sisters and brothers who yesterday made me their congratulations with so much affection for my birthday. The carry in my heart. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #gracias #felicidadEsLuis # Birthday"
60,2020-09-30,"Desde tempranas horas estamos reunidos con la juventud, plantel docente y representantes de la Facultad del Gran Chaco de la Universidad Juan Misael Saracho y el Instituto Tecnológico de #Yacuiba. Analizamos la difícil situación presupuestaria y sus necesidades de inversión en tecnología.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #juventud #universidad #presupuestouniversitario","We gather from early youth, campus faculty and representatives of the Faculty of the Gran Chaco of Juan Misael Saracho University and the Technological Institute of #Yacuiba. We analyze the difficult budgetary situation and investment needs in technology.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #juventud #presupuestouniversitario #universidad"
61,2020-09-30,"Las universidades del país están en crisis por la reducción de sus ingresos de IDH y coparticipación tributaria. Garantizar la educación libre y gratuita es una tarea que asumiremos con responsabilidad. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #educacion #universidad #universidades #coparticipaciontributaria","The universities of the country are in crisis by reducing their income and tax revenue sharing HDI. Ensure free education is a task that will assume responsibly. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #educacion #universidad #coparticipaciontributaria #universidades"
62,2020-09-30,"Recibimos la triste noticia de la partida de Joaquín Salvador Lavado Tejón (Q.E.P.D.),humorista gráfico que cruzó fronteras con su arte. Sus dibujos de cuestionamiento a las injusticias inspiran a muchas generaciones. Nos deja su legado que permanecerá por siempre ¡Gracias Quino!
.
.
.
.
.
.
.
#luchoarce #luisarce #quino #mafalda #humor #historieta #educacion #historia","We received the sad news of the departure of Joaquín Salvador Lavado Badger (Q.E.P.D.) Cartoonist who crossed borders with his art. His drawings questioning the injustices inspire many generations. He leaves his legacy will remain forever Quino Thank you!
.
.
.
.
.
.
.
#luchoarce #luisarce #quino #mafalda #historieta Pinned #educacion #historia"
63,2020-09-30,"Potenciaremos el turismo interno para reavivar las actividades en hoteles, restaurantes, transporte y toda la cadena turística que, a su vez, dinamizará la demanda interna. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #turismo #cadenaturistica #bolivia #elecciones2020","We will promote domestic tourism to revive the activities in hotels, restaurants, transportation and all the tourist chain, in turn, boost the domestic demand. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cadenaturistica #Turismo #bolivia # elecciones2020"
64,2020-10-01,"Somos el único partido que tiene una propuesta certera para salir de la crisis económica y social. La sustitución de importaciones, el incentivo del turismo interno y la reactivación de nuestros proyectos de industrialización nos permitirán dinamizar la economía nacional.
Retomaremos la inversión pública en los grandes proyectos que tenemos para trasformar #Bolivia y generar miles de empleos sostenibles para nuestros profesionales, jóvenes y toda la población en general. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cochabamba #bolivia #elecciones2020 #plandegobierno #propuestasdegobierno","We are the only party that has an accurate proposal to emerge from the economic and social crisis. Import substitution, the incentive of domestic tourism and the revival of our industrialization projects enable us to boost the national economy.
We will return to public investment in major projects we have to transform #Bolivia and generate thousands of sustainable jobs for our professionals, youth and the whole population in general. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cochabamba #bolivia # elecciones2020 #propuestasdegobierno #plandegobierno"
65,2020-10-01,"Incentivaremos emprendimientos que permitan el diseño de nuevos productos turísticos especializados y variedad de posibles viajeros para apoyar al turismo, uno de los sectores más desatendidos de los últimos meses.
#VamosASalirAdelante
.
.
.
.
.
.#.
.
#luchoarce #luisarce #masipsp #bolivia #turismo #turismointerno #elecciones2020","Incentivize projects that allow the design of new tourism products and specialized variety of potential travelers to support tourism, one of the most neglected sectors in recent months.
#We will move forward
.
.
.
.
.
. #.
.
#luchoarce #luisarce #masipsp #bolivia #turismointerno #Turismo # elecciones2020"
66,2020-10-01,"Agradecido con la Univ. Mayor de San Simón donde presentamos nuestro plan para salir de la crisis. Trabajaremos de manera coordinada para formar profesionales que se desempeñen en los grandes proyectos que tenemos para #Bolivia. La #CiudadelaDigital será una realidad.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cochabamba #universidadsansimon #bolivia #elecciones2020 #jovenes #futuro #juventudboliviana","Grateful to the Univ. Of San Simon where we presented our plan to exit the crisis. We will work collaboratively to train professionals who work in large projects we have for #Bolivia. The #CiudadelaDigital be a reality.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cochabamba #universidadsansimon #bolivia # elecciones2020 #juventudboliviana #futuro #jovenes"
67,2020-10-01,"Desde #Cochabamba reivindicamos la lucha por la recuperación de la democracia y la Patria para el pueblo boliviano. Gracias por su respaldo hermanas y hermanos cochalas. ¡El pueblo unido jamás será vencido! ¡Hasta la victoria del 18 de octubre! #VamosASalirAdelante
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #cochabamba #bolivia #elecciones2020","From #Cochabamba we vindicate the struggle for restoration of democracy and the homeland for the Bolivian people. Thank you for your sisters and brothers cochalas support. The people united will never be defeated! Until the victory of October 18! #We will move forward
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #cochabamba #bolivia # elecciones2020"
68,2020-10-01,"Agradecidos con los profesionales de salud pública, deportes y maestros rurales de #Cochabamba, quienes aportan con su trabajo al desarrollo del departamento. Sus propuestas contribuirán a una #Bolivia productiva con justicia social. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #cochabamba","Grateful public health professionals, sports and rural teachers of #Cochabamba, who contribute with their work to the development of the department. Its proposals will contribute to a productive #Bolivia with social justice. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #cochabamba"
69,2020-10-01,"¡Gracias, Cochabamba!

Hoy tuvimos una intensa y enriquecedora jornada en #Cochabamba. Antes de irnos a descansar les dejo esta linda cueca que interpreté en la Universidad Mayor de San Simón. Hasta mañana mis hermanas y hermanos. #VamosASalirAdelante
.
.
.
.
.
.
#luchoarce #Luisarce #luchoxbolivia #masipsp # bolivia #elecciones2020 #cochabamba","Thank you, Cochabamba!

Today we had an intense and enriching day in #Cochabamba. Before we left to rest I leave this cave cute I played at the University of San Simón. Tomorrow my sisters and brothers. #We will move forward
.
.
.
.
.
.
#luchoarce #Luisarce #luchoxbolivia #masipsp # Bolivia # elecciones2020 #cochabamba"
70,2020-10-02,"Estamos en un conversatorio con juventudes y representantes de las 16 provincias de #Cochabamba. Analizamos las demandas y planteamientos para el área rural que fue desatendido en los últimos meses #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #cochabamba #campo #campesinos #juventudes #desarrollorural #elecciones2020","We are in a discussion with youth and representatives of the 16 provinces of #Cochabamba. We analyze the demands and proposals for the rural area that was neglected in recent months #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #campo #cochabamba #campesinos #desarrollorural #juventudes # elecciones2020"
71,2020-10-02,"A partir de este encuentro, confirmamos que con nuestro plan de gobierno responderemos la necesidad de las provincias de fortalecer la producción agrícola. Y promoviendo la implementación de la #CiudadelaDigital, atenderemos la demanda de diversos sectores cochabambinos. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #cochabamba #elcciones2020","From this meeting, we confirm that our government plan will respond the need for the provinces to strengthen agricultural production. And promote the implementation of #CiudadelaDigital, attend cochabambinos demand for various sectors. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #cochabamba # elcciones2020"
72,2020-10-02,¡Gracias Morochata! Muy fortalecidos por el recibimiento y el cariño de nuestras hermanas y hermanos de la región andina de#Cochabamba . Queremos una #Boliviaproductiva y estamos seguros que con la decisión del pueblo lo vamos a lograr.#VamosASalirAdelante . . . . . . . . #luchoarce#luisarce #masipsp #bolivia #chocabamba#morochata #elecciones2020,Thank you Morochata! Very strengthened by the welcome and the love of our brothers and sisters in the Andean region of # Cochabamba. We want a #Boliviaproductiva and we are confident that the decision of the people we will succeed. # VamosASalirAdelante. . . . . . . . # Luchoarce # luisarce #masipsp #bolivia # chocabamba # Morochata # elecciones2020
73,2020-10-02,Multitudinaria concentración de mis hermanas y hermanos en #Quillacollo . Unidos proclamamos nuestra victoria el 18 de octubre. Con el pueblo de nuestro lado tenemos la seguridad que sacaremos a #Bolivia de la crisis. ¡Que viva Cochabamba!#VamosASalirAdelante . . . . . . . . #luchoarce#luisarce #masipsp #quillacollo #cochabamba#elecciones2020 #bolivia,Mass rally of my sisters and brothers in #Quillacollo. United proclaim our victory on 18 October. With the people on our side we are confident that we will draw a #Bolivia of the crisis. Long live Cochabamba! #VamosASalirAdelante. . . . . . . . # Luchoarce # luisarce #masipsp #quillacollo # cochabamba # elecciones2020 #bolivia
74,2020-10-02,"Muy fortalecidos por el respaldo masivo de#Punata . El 18 de octubre, con el voto de todas y todos, recuperaremos la democracia. Sigamos en la lucha mis hermanas y hermanos hasta nuestra victoria contundente.#VamosASalirAdelante . . . . . . . . . #luchoarcr#luisarce #masipsp #bolivia #cochabamba#punata #elecciones2020","Very strengthened by the massive support of # Punata. On October 18, with the vote of everyone, we recover democracy. Let us continue to fight my sisters and brothers to our resounding victory. # VamosASalirAdelante. . . . . . . . . # Luchoarcr # luisarce #masipsp #bolivia # cochabamba # Punata # elecciones2020"
75,2020-10-02,Un saludo cordial y afectuoso a las y los médicos veterinarios de #Bolivia que ejercen la noble labor de cuidar la salud de todas las mascotas y animalitos en general. ¡Muchas felicidades! . . . . . . . . . . #’luchoarce #luisarce#veterinarios #veterinarias #diadelveterinario#boliviq,A cordial and affectionate greeting to physicians and veterinarians practicing #Bolivia the noble work of health care for all pets and animals in general. Congratulations! . . . . . . . . . . # 'Luchoarce # luisarce # veterinarians #veterinarias # diadelveterinario # boliviq
76,2020-10-02,"Nos reunimos con la dirigencia y base social de la Conamype, además de otros sectores productivos de #Cochabamba . Evaluamos la situación crítica actual y escuchamos sus demandas. Nuestro proyecto es, y siempre fue, hacer de #Bolivia un país productivo. Unidos#VamosASalirAdelante . . . . . . . . #luchoarce#luisarce #masipsp #bolivia #elecciones2020#conamype #cochabamba","We met with the leadership and social base of Conamype, and other productive sectors of #Cochabamba. We assess the current critical situation and listen to their demands. Our project is, and always was, making #Bolivia a productive country. # VamosASalirAdelante States. . . . . . . . # Luchoarce # luisarce #masipsp #bolivia # elecciones2020 # CONAMYPE #cochabamba"
77,2020-10-02,Estaremos presentes en el debate de la FAM y CUB para exponer nuestro plan de gobierno de cara al país ¡Rumbo al 18 de octubre! . . . . . . . . . . #luisarce #luchoarce #masipsp #bolivia#elecciones2020 #debate,We will be present in the discussion of the FAM and CUB plan to expose our government towards the country¡¯s Towards October 18! . . . . . . . . . . #luisarce #luchoarce #masipsp # Bolivia # elecciones2020 #debate
78,2020-10-03,Nuestro reconocimiento a todas y todos los profesionales odontólogos que cuidan la sonrisa y la salud bucal del pueblo boliviano. ¡Muchas felicidades! . . . . . . . . #luchoarce#luisarce #masipsp #Bolivia#diadelodontologo #odontologos,Our sincere thanks to all dentists and professionals caring smile and oral health of the Bolivian people. Congratulations! . . . . . . . . # Luchoarce # luisarce #masipsp # Bolivia # #odontologos diadelodontologo
79,2020-10-03,"Gracias a mi hija e hijos por acompañarme al#DebatePresidencial ,ustedes son mi fortaleza. Gracias a quienes nos apoyaron desde sus hogares y a @fambolivia, Confederación Universitaria de Bolivia CUB y medios de comunicación por el espacio. Comprometidos con #Bolivia ,dialogando y con propuestas,#VamosASalirAdelante . . . . . . . . #luchoarce#luisarce #masipsp #bolivia#debatepresidencial #elecciones2020 #futuro","Thanks to my daughter and sons for joining to the # DebatePresidencial, you are my strength. Thanks to those who supported us from their homes and @fambolivia, University of Bolivia Confederation CUB and media space. #Bolivia committed, dialogue and proposals, # VamosASalirAdelante. . . . . . . . # Luchoarce # luisarce #masipsp # Bolivia # debatepresidencial # elecciones2020 #futuro"
80,2020-10-04,"En el Día Mundial de los Animales llamamos a la conciencia de la población sobre el respeto de sus derechos, protección y cuidado que merecen los animales en #Bolivia y el mundo. . . . . . . . . . #luisarce #luchoarce #masipsp#diadelanimal #bolivia","On World Animal Day call to awareness of the population on respect for their rights, protection and care they deserve #Bolivia and animals in the world. . . . . . . . . . #luisarce #luchoarce # masipsp # diadelanimal #bolivia"
81,2020-10-04,"Con nuestra propuesta de la producción de diésel ecológico proyectamos generar 200 mil empleos directos e indirectos. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #elecciones20120 #propuestas #diesel #biodiesel #ecologia #medioambiente","With our proposal ecological diesel production projected to generate 200 thousand direct and indirect jobs. #We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp # elecciones20120 #propuestas #diesel #biodiesel #ecologia #medioambiente"
82,2020-10-04,"Tenemos un plan para la generación de ""energía distribuida"" a partir de fuentes renovables que permitirá a ciudadanos y empresarios producir su propia energía. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #elecciones2020 #bolivia #fuentesrenovables","We have a plan for the creation of ""distributed energy"" from renewable sources that allow citizens and businesses to produce their own energy. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp # elecciones2020 #fuentesrenovables #bolivia"
83,2020-10-04,"Para nosotros los jóvenes van a ser actores fundamentales en nuestro proceso. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #jovenes #futuro","For us young actors will be fundamental in our process. #We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #jovenes #futuro"
84,2020-10-04,"El desempleo se abordará preservando los abrirles y generando nuevos empleos. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #bolivia #empleo #trabajoparabolivia","Unemployment will be addressed preserving and creating new jobs open up. #We will move forward
.
.
.
.
.
.
.
.
.
#luisarce #luchoarce #masipsp #bolivia #empleo #trabajoparabolivia"
85,2020-10-04,"Industrialización del litio con soberanía y generación de nuevos empleos. #VamosASalirAdelante
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #litio #industrialización #trabajo #fuentesdetrabajo #empleo","Industrializing lithium with sovereignty and creation of new jobs. #We will move forward
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #litio # #work industrialization #empleo #fuentesdetrabajo"
86,2020-10-04,"""La pobreza se combate produciendo""
#VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020","""Poverty is fought producing""
#We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020"
87,2020-10-04,"Las bolivianas y bolivianos, los más humildes, los trabajadores obreros y campesinos, la clase media que se están empobreciendo, nos están dando un mandato: ¡Recuperemos la Patria!
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #patria #recuperarlapatri #democracia #elecciones2020","Bolivians, the humblest workers workers and peasants, the middle class is getting poorer, are giving us a mandate: Reclaiming the Homeland!
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #patria #recuperarlapatri #democracia # elecciones2020"
88,2020-10-04,"Día de la Cueca Boliviana

En el Día de la Cueca Boliviana nuestro profundo homenaje a nuestra música que tocamos y bailamos con el alma.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #diadelacuecaboliviana #diadelacueca #bolivia","Day Cueca Boliviana

On the Day of the Cueca Boliviana our profound tribute to our music we played and danced with the soul.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #diadelacuecaboliviana #bolivia #diadelacueca"
89,2020-10-05,"Acompañados por diversos sectores de #Rurrenabaque y municipios aledaños, proclamamos la victoria del 18 de octubre. Reactivando los proyectos para turismo, paralizados por el gobierno de facto, y potenciando la actividad agropecuaria superaremos la crisis económica. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #turismo #elecciones2020 #actividadagropecuaria","Accompanied by various sectors of #Rurrenabaque and surrounding municipalities, proclaim victory on October 18. Reactivating projects for tourism, paralyzed by the de facto government, and promoting agricultural activities overcome the economic crisis. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #Turismo # elecciones2020 #actividadagropecuaria"
90,2020-10-05,"¡Gracias, Trinidad!",Thank you Trinidad!
91,2020-10-05,"#Trinidad
Con una gran caminata y masiva concentración, el pueblo trinitario demostró una vez más su respaldo a nuestro proceso. Pronto recuperaremos la democracia en #Bolivia ¡Hasta la Victoria!
.
.
.
.
.
.
.
.
.
.
#Luchoarce #luisarce #masipsp #bolivia #trinidad #beni #elecciones2020","#Trinity
With a great hike and massive concentration, the triune people showed their support for our process again. Soon we recover democracy in #Bolivia Until Victory!
.
.
.
.
.
.
.
.
.
.
#Luchoarce #luisarce #masipsp #bolivia #trinidad #beni # elecciones2020"
92,2020-10-05,"La juventud es la reserva moral de #Bolivia. Siempre hemos confiado en ellos, por eso en nuestro gobierno las y los jóvenes tendrán un rol fundamental para alcanzar la meta de la industrialización, superar la crisis y mejorar la calidad de vida de todas y todos los bolivianos. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #maspisp #bolivia #elecciones2020","Youth is the moral reserve of #Bolivia. We have always trusted them, so in our government's and young people have a key role to achieve the goal of industrialization, overcome the crisis and improve the quality of life for all and all Bolivians. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #maspisp #bolivia # elecciones2020"
93,2020-10-05,"En el Día del Ingeniero Boliviano, reconocemos y agradecemos su trabajo y compromiso con el desarrollo de #Bolivia. ¡Muchas felicidades!
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #diadelibgeniero","On the Day of the Engineer Boliviano, we recognize and appreciate their work and commitment to the development of #Bolivia. Congratulations!
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #diadelibgeniero"
94,2020-10-05,"En reunión con sindicatos de transporte y mototaxis de #Trinidad, presentamos nuestro plan para superar la crisis. Urge reactivar la demanda interna e iniciar los nuevos proyectos de industrialización para generar más empleos. Con participación y democracia #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #mototaxistas #transporte","In meeting with transport unions and mototaxis of #Trinidad, we present our plan to overcome the crisis. Urges revive domestic demand and initiate new industrialization projects to generate more jobs. With participation and democracy #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #mototaxistas #transporte"
95,2020-10-05,"En el Día Mundial de los Docentes expresamos nuestro reconocimiento a quienes, pese a las circunstancias, con esfuerzo y dedicación siguen dando clases para garantizar la enseñanza de las niñas, niños, adolescentes y jóvenes de #Bolivia. #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #diadeldocente","On World Teachers' Day we express our appreciation to those who, despite the circumstances, with effort and dedication continue teaching to ensure teaching girls, children, adolescents and young #Bolivia. #We will move forward
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #diadeldocente"
96,2020-10-05,"Muy agradecidos con el pueblo trinitario por el cariño y la confianza. Concluimos la noche en un diálogo con representantes vecinales en el barrio Vaca Medrano. Avanzamos hacia la victoria #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamedrano #bolivia #elecciones2020","Very grateful to the trinitarian people for the affection and trust. We conclude the evening in a dialogue with neighborhood representatives in the neighborhood Vaca Medrano. #VamosASalirAdelante move toward victory
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #villamedrano #bolivia # elecciones2020"
97,2020-10-06,"Impresionante caravana en la ciudad amazónica de #Riberalta. Gracias por el apoyo mis hermanas y hermanos, vamos a intensificar la producción e industrialización de la castaña y otros frutos de esta tierra bendecida. #VamosASalirAdelante.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #beni #bolivia #elecciones2020 #produccion #industrializacion","caravan impressive in the Amazon city of #Riberalta. Thank you for supporting my sisters and brothers, we will intensify production and industrialization of chestnut and other fruits of this blessed land. #We will move forward.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #beni #bolivia # elecciones2020 #produccion #industrializacion"
98,2020-10-06,"Estamos reunidos con vecinas y vecinos del barrio La Amistad de la ciudad de #Cobija. Escuchamos sus preocupaciones por el deterioro de la economía. El compromiso es dinamizar la demanda interna a través de la entrega de bonos y la reactivación de proyectos en el departamento. #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #laamistad #cobija #economia #bolivia #elecciones2020","We are meeting with neighbors and neighbors of the La Amistad #Cobija city. We listen to their concerns about the deteriorating economy. The commitment is to stimulate domestic demand through delivery of bonds and the revival of projects in the department. #We will move forward
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #laamistad #cobija #economia #bolivia # elecciones2020"
99,2020-10-06,"Una inmensa ola azul recorrió hoy las calles de #Cobija. El pueblo pandino nos acompañó decidido a recuperar la democracia. Devolveremos la estabilidad y certidumbre económica a las y los bolivianos. Estamos cerca de reencaminar a #Bolivia en el desarrollo con justicia social #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cobija #bolivia #elecciones2020 #caravana #mareaazul","An immense blue wave today swept the streets of #Cobija. The pandino people accompanied us determined to restore democracy. We refund and economic stability and certainty to Bolivians. We are close to reroute to #Bolivia in development with social justice #VamosASalirAdelante
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #cobija #bolivia # elecciones2020 #caravana #mareaazul"
100,2020-10-07,"Nos reunimos con representación de la Federación Sindical Única de Trabajadores Campesinos y la Central Indígena de Pueblos Originarios de la Amazonia de Pando. Solo un gobierno democrático podrá retomar los proyectos de producción diversificada e industrialización para superar la crisis económica #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #pando #federacioncampesina #pueblosindigenas","We met with representatives from the Federation Single Farm Workers and the Indigenous Central of Aboriginal peoples in the Amazon region of Pando. Only a democratic government may resume production projects diversified and industrialization to overcome the economic crisis #VamosASalirAdelante
.
.
.
.
.
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #pando #pueblosindigenas #federacioncampesina"
101,2020-10-07,"Enriquecedor diálogo con la Asociación de Productores de Castaña Integrales de la Amazonía y otros sectores productivos de frutos amazónicos y sistemas agroforestales de #Pando. Con su respaldo, pronto iniciaremos la industrialización en la amazonia. #VamosASalirAdelante
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia #elecciones2020 #pando #amazonia","Enriching dialogue with the Association of Chestnut integrals of the Amazon and other productive sectors of Amazonian fruits and agroforestry systems #Pando. With their support, soon we begin industrialization in the Amazon. #We will move forward
.
.
.
.
.
.
.
#luchoarce #luisarce #masipsp #bolivia # elecciones2020 #pando #amazonia"
