text,created_at
"HACE DOS AÑOS EVO Y MESA NOS LLEVARON A UNA DERROTA EN LA HAYA
Hoy, 1 de octubre, se cumplen dos años del fallo de La Haya.
El masismo y el mesismo jugaron con las expectativas de los bolivianos y condujeron un importantísimo proceso jurídico como si fuera PROPAGANDA POLÍTICA para que el dictador logre la re-re-re-elección.
El masismo y el mesismo usaron el juicio de La Haya como plataforma para reflotar sus propios intereses políticos y -en el colmo del cinismo- hasta hoy no entregaron los documentos íntegros de ese proceso. El Embajador masista Eduardo Rodríguez Veltzé ""se apropió"" de esa documentación y no la entrega al Estado, no lo hace porque ahí están las pruebas del despilfarro y de la manera inadecuada cómo se condujeron las cosas.
El masismo y el mesismo nos llevaron hace dos años a una nueva derrota en nuestra lucha por recuperar el mar.
A dos años de ese injusto fallo de La Haya, les recordamos a los bolivianos y al mundo: el mar y sus costas son parte de la bolivianidad, están en la sangre, el corazón y el alma del pueblo de Bolivia, y nunca renunciaremos a nuestro derecho, más allá de lo que puedan decir tratados o cortes judiciales.",2020-10-01
"Gracias a mi gente linda de La Paz, creemos en una Bolivia unida, creemos en mejores días para todos.
¡Gracias La Paz por #creer!
#CreoEnLaPaz #CreoEnVos",2020-10-01
"¡Orgulloso de ser boliviano! 
Gracias La Paz por tanto cariño.
¡SI CREEMOS!
#CreoEnLaPaz #CreoEnVos",2020-10-01
"Gracias hermanos paceños por tanto cariño.
#CreoEnVos",2020-10-01
"¡La Paz CREE! 
Gracias a esa gente de La Paz que hoy nos recibió con tanto cariño. 
Estas son nuestras encuestas, las de la gente en las calles. 
¡Gracias La Paz! ¡Unidos vamos a cambiar Bolivia! 
#CreoEnLaPaz #CreoEnVos #TuVozAlPoder",2020-10-01
Gracias La Paz por #creer.,2020-10-01
"¡Nuestras encuestas son las encuestas de la gente! 
La Paz cree en una nueva Bolivia, cree en la unión y el progreso.
A esos viejos políticos que quieren seguir viviendo del estado solo les digo: vayan despidiéndose de sus privilegios, ¡Llegó la hora de los jóvenes, llegó la hora de la gente!
Seguimos creciendo en todo Bolivia, unidos ¡Vamos a cambiar este país!
#CreoEnLaPaz #CreoEnVos #TuVozAlPoder",2020-10-01
"Nací y crecí viendo triunfar el modelo económico cruceño. 
Te pido tu apoyo para llevar este modelo exitoso al resto del país. 
No vamos a salir de esta crisis prestándonos más plata sino produciendo más. Sé cómo hacerlo, por eso te pido que me prestes tu voto, que en 5 años te devolveré una Bolivia productiva, una Bolivia con empleo. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-01
"Muchas gracias por este hermoso recibimiento Santa Cruz!
#CreoEnVos",2020-10-01
"Venimos a hacer historia de la mano de la gente, de la mano del pueblo. 
Se acabó el tiempo de la vieja política, se acabó el tiempo de las malas mañas, se acabó el tiempo de los negociados.
Me siento honrado de haber terminado nuestra caravana en la Plaza Abaroa, este lugar nos recuerda la valentía de un hombre que dió la vida por nuestro mar y nuestra patria, no como los mesitas y masistas que jugaron con los sueños de nuestro pueblo y se gastaron nuestra plata por perseguir sus propios intereses.
No renunciaremos a ese sueño jamás, a nuestro Litoral lo llevamos en la sangre y el corazón.
¡Gracias La Paz!
¡Unidos construiremos una nueva Bolivia!
#CreoEnLaPaz #CreoEnVos",2020-10-01
"¡Seguimos compartiendo la lucha de la gente!
Gracias a todos esos valientes que creyeron y arriesgaron todo por una mejor Bolivia.
La lucha todavía no termina.
VIVA BOLIVIA ❤ 💪🏻",2020-10-02
"Salimos a las calles a preguntarle a la gente qué opina de nuestra propuesta de universalizar las facturas.

Esto fue lo que nos dijeron.

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-02
Gracias al sector gremial por #creer.,2020-10-02
Gracias hermanos gremiales por #creer.,2020-10-02
"La única manera de salir de esta crisis es produciendo más. Por eso, proponemos liberar de impuestos y gravámenes aduaneros por un período de 5 años a la importación de equipos y maquinarias, además de insumos, que se dediquen a la producción agropecuaria, además se entregará a los productores urea de la planta de Bulo Bulo a precio de coste para que puedan fertilizar sus tierras. Con estas medidas, pretendemos promover la inversión en el agro para así generar fuentes de empleo. 

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-02
"¡El sector gremial #cree!

Agradezco al sector gremial por apoyar este proyecto, por creer en el cambio y confiar que llevaremos su voz al poder de la mano de Totty Padilla

Tienen mi compromiso: unidos crearemos una nueva Bolivia, una Bolivia de oportunidades, una Bolivia con empleo, una Bolivia unida. 

¡Gracias por confiar en mí!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-02
"Sí, me tiré al piso para que la gente pueda sacarse fotos conmigo. 

Sí, me ensucie la polera,  después salí barcino en las fotos pero, ¿Saben qué? Este soy yo. 

Este es el de gorrita que se sigue emocionando cuando alguien le pide foto, este es el Luis Fernando que se alegra de ver el entusiasmo en los ojos de la gente cuando se acerca a mi y se encuentran con una persona normal, una persona como cualquier otra.  

Sé que muchos quisieran que pose más, que sea más ""políticamente correcto"" pero no puedo porque este que se tira al piso para una selfie, soy yo. 

¡Buen sábado para todos!",2020-10-02
"¡Recordemos lo que vivimos, volvamos a unir a nuestro país!

Esto para mí es unidad. Ese vecino que se encargaba de la olla común, la doñita de al frente que invitaba una chicha bien fría y el señor de la esquina que sacaba sus sillas a la calle para que descansemos.

Durante 21 días solo hubo hermandad, fe y esperanza.

¡GRACIAS A TODOS! Por permitirme vivir su lucha a través de estas imágenes.

¡La libertad y la democracia es de ustedes!",2020-10-02
"¡Presentes en el debate presidencial de la FAM y CUB! 

Acompañanos este sábado 03 de octubre a las 19:30 Hrs. #EnVivo",2020-10-03
"Señores, antes del debate tengo que decirles que: ¡VAMOS A CAMBIAR ESTE PAÍS!.

Gracias a toda esa gente que sale a las calles a darnos su apoyo, gracias por creer en el cambio, gracias por llenarnos de entusiasmo, gracias por tenernos fe.

Así llegamos al debate, caminando, con la gente. 

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-03
"HACE UN AÑO HICIMOS HISTORIA

Hoy se cumple un año desde nuestra promesa con Bolivia.

La promesa de luchar incansablemente por nuestra democracia, por nuestros médicos, por los exiliados, los perseguidos políticos, los bosques, nuestras mujeres, jóvenes y contra todos los atropellos sufridos en 14 años de tiranía.

A los pies del Cristo se prendió el mechero, ese que nos dio fortaleza y fe para exigir lo correcto.

Hoy, un año después, seguimos acá, con el mismo compromiso, con muchas batallas ganadas, en el último empujoncito de ese camino que nos falta recorrer. 

Hoy, estamos luchando por recuperar nuestras voces para llevarlas al poder y convertirnos en una mejor Bolivia.

¡VIVA BOLIVIA!",2020-10-04
"¡Se acabó la tiranía de las encuestas! 
Gracias a toda esa gente que sale a las calles a demostrarle al país que llegó la hora del cambio. 
¡Gracias por comprometerse con Bolivia! ¡Gracias por creer! 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-04
Muchas gracias por el apoyo y por #creer.,2020-10-04
Gracias hermanos de El Torno por #creer.,2020-10-04
"Un 4 de octubre, la Chiquitanía nos convocó a pelear por ella. 
Llegamos uno a uno, fuimos sumando esfuerzos.
Doblamos nuestras rodillas, y unidos luchamos.
Así empezó todo, con un cabildo, con más de un millón de personas. Con una llama prendida que nos recordó que nos habían quitado la libertad y la esperanza.
No te olvides de ese 04 de octubre Bolivia, gracias a él, volviste a ser libre.",2020-10-04
"En 21 días acabamos con la tiranía, 21 días de unidad, fe y esperanza.
GRACIAS A TODOS POR COMPARTIR SUS RECUERDOS, ¡VIVA LA DEMOCRACIA!¡VIVA BOLIVIA ❤️!",2020-10-05
"¡Creemos en Bolivia! ¡Creemos en la unión!
Gracias El Torno y La Guardia por demostrarnos que la gente quiere que su voz llegue al poder, la gente quiere cambio, quiere mejores días.
¡Unidos cambiaremos Bolivia!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-05
"¡Una Bolivia de campeones es posible! 
Nuestros deportistas tienen talento, tienen disciplina, tienen pasión, sólo necesitan un gobierno que crea en ellos, que los apoye, que incentive el deporte. 
En nuestro plan de gobierno, planteamos propuestas sólidas para que nuestros deportistas tengan condiciones para competir en encuentros deportivos de alto nivel. 
#CreoEnElDeporte #CreoEnVos #TuVozAlPoder",2020-10-05
"Señores Carlos Mesa y Luis Arce, después de los encuentros e intentos de debate que han habido, la población aún pide un escenario en el que se contrasten las propuestas y hablemos de pasado y futuro. 
Los invito a ir a un debate en serio,
pongamos fecha, se lo debemos a la gente.",2020-10-06
"Hoy hemos enviado estas cartas a Carlos Mesa y Luis Arce, espero que acepten un debate en serio y en profundidad. Bolivia lo espera, Bolivia lo merece.",2020-10-06
Gracias hermanos de la Villa Vaca Guzmán de Muyupampa por #creer.,2020-10-06
Gracias hermanos de Muyupampa por #creer.,2020-10-06
"Es verdad que les estorbo a los políticos de siempre, es verdad que a todos los que están cómodos, instalados en el poder, les incomodo. 
Es verdad que estoy luchando con un monstruo que tiene mucha cola que le pisen. Pero no lucho solo, tengo conmigo a toda esa gente que cree que construir un nuevo país es posible. 
Tengo conmigo a todos esos jóvenes, esas mujeres y esos hombres, que están acobardados de la vieja política, a todos los que se cansaron de que nos roben en nuestras narices, a los que les repugna ver delicuentes sueltos, ver cómo los masistas juegan con este país.
No estoy solo, tengo conmigo a los que se animan a soñar con una mejor Bolivia. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-06
"Muchas gracias Monteagudo por tanto cariño.
#CreoEnVos",2020-10-06
"Quiero cambiar la realidad de aquellas mujeres que tuvieron que renunciar a sus sueños por cuidar a su familia, quiero darles oportunidades para que ser madres no les corte las alas, no las obligue a renunciar a sus planes.
Nuestra propuesta de trabajo por horas puede ser la respuesta para la realidad de muchas mujeres. Así podrán alcanzar la independencia económica, estudiar, abrir su propio negocio y sobreponerse a la dependencia en el hogar.
#CreoEnLasMujeres #CreoEnVos #TuVozAlPoder",2020-10-06
"Creo en mejores días,
Creo en esa gente que se levanta a diario a luchar por su futuro,
Creo en esos jóvenes valientes que tienen ganas de comerse el mundo,
Creo en esas mujeres que no desmayan a pesar de todo. 
Creo en una Bolivia unida, una Bolivia para todos. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-07
"El MAS quiso vender la idea de que Luis Arce era ""un genio de la economía"". Ahora salieron las pruebas: fue un ladrón más del masismo. 
En su gestión, Bolivia recibió cientos de miles de millones de dólares, ¿Y qué país nos dejó? Un país endeudado, con obras sobrepreciadas y con corrupción. 
Por eso se niega a dar la cara, para mostrar con pruebas delante del pueblo todo el daño que le hizo a Bolivia.",2020-10-07
"Hoy cumple años el amor de mi vida. Recuerdo como si fuera ayer su nacimiento, las ganas de verla crecer y la esperanza de no fallarte como padre.
También recuerdo miles de experiencias únicas a tu lado y aún persiste el dolor de haber tenido que separarme de vos para concluir mis estudios en España. 
La vida nos da muchos regalos maravillosos, pero la paternidad es sin duda, el más grande de todos. Agradezco a Dios todos los días por vos María Fernanda, por la dicha y el privilegio de haberte acompañado en el camino a convertirte en la mujer fuerte, independiente y maravillosa que sos. 
Aunque mi trabajo como padre ya está más avanzado, es un trabajo que nunca acaba. Las dudas y esa presión en el pecho cada vez que estoy lejos o cuando el teléfono suena y veo tu nombre, siguen ahí y sé que nunca desaparecerán.
Hoy quiero decirte que haber estado y poder seguir estando ahí para vos y tus hermanos, es mi principal motivo de vida.
Te prometí dejarte un mejor país y sé que voy a cumplirte. 
¡Feliz cumpleaños hija!
¡Te amo!",2020-10-07
"Mucha gente se pregunta cómo vamos a salir de la crisis que nos ha dejado la pandemia. 
Además de un plan económico a largo plazo, CREEMOS ha elaborado un plan POST PANDEMIA para atender las necesidades inmediatas de nuestra gente. 
¿En qué consiste? 
En apoyar a quien más lo necesita, facilitarle a todos el acceso a la canasta familiar y medicamentos, y ayudar a quienes han perdido su empleo. 
#CreoEnBolivia #CreoEnVos #TuVozAlPoder",2020-10-08
"¿Y ahora qué van a decir aquellos que exigían ""voto útil""? Voto útil para negociar y pactar con el MAS. 
Es una vergüenza que Carlos Mesa le proponga esto al país: ACUERDO CON EVO MORALES.
No se puede llegar a acuerdos con un dictador criminal que nos hizo fraude. Tenemos que reconstruir la democracia, sin pactos de impunidad con el MAS.",2020-10-08
Gracias hermanos de la Perla del Oriente por #creer.,2020-10-08
Gracias hermanos de San Ignacio por #creer.,2020-10-08
Gracias hermanos de Concepción por #creer.,2020-10-08
"Nuestros jóvenes tienen una larga historia de lucha contra el abuso y la delincuencia de aquellos que abusan del pueblo escudándose en discursos de izquierda.
En el 67, los beneméritos de Ñancahuazu, con unos 20 años y ganas de hacerle honor a su juramento, a su Patria y su bandera, enfrentaron al Che Guevara. Un guerrillero castrista que había llegado a Bolivia para mancharla con sangre.
Al Che nadie se animaba a hacerle frente, había pisoteado la soberanía de muchos pueblos, había matado a mucha gente. Pero, un 8 de octubre de 1967, en el último enfrentamiento armado contra la guerrilla, Ernesto Che Guevara fue hecho prisionero. En dicha fecha, Bolivia hizo historia en el mundo por haber terminado con la historia delincuencial del grupo armado del Che. 
Fue ese 8 de octubre la primera vez que le dijimos NO al abuso. Gracias a nuestros beneméritos de Ñancahuazú por ser los primeros en afirmar nuestra convicción democrática y de libertad.",2020-10-08
"¡Gracias a esa gente hermosa que le pone pausa a su vida un ratito para acompañarnos! ¡Gracias a mi amada Chiquitanía!
Sé que creen en este proyecto porque tienen esperanza de que vendrán días mejores. Tienen mi palabra, no me voy a cansar de luchar hasta que el MAS pague por todos sus crímenes y limpiemos este país de corruptos, de delincuentes y maleantes. 
¡De la mano de ustedes vamos a cambiar Bolivia!
Gracias Roboré, San Ignacio y Concepción
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-08
"CHUQUISACA CREE
Muyupampa y Monteagudo dos municipios agrícolas en pleno desarrollo, con un potencial increíble que anhelan mejores días, apoyan el cambio. 
Creo en ustedes, creo en Chuquisaca, creo que unidos vamos a llevar sus voces al poder y así construir la Bolivia que merecemos.
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-08
"En 21 días logramos lo que la vieja política no pudo -por no decir no quiso- en 14 años. 
Nosotros no necesitaremos un mandato más, no necesitaremos extendernos ""un poquito"" para demostrarle al mundo que se puede acabar con las malas mañas, se puede acabar con la corrupción, se puede trabajar por el pueblo. 
A este país lo que le hace falta es gente que tenga ganas de hacer las cosas bien. 
#CreoEnUnaNuevaBolivia #CreoEnVos #TuVozAlPoder",2020-10-09
Gracias Riberalta por #Creer,2020-10-09
"La tierra dónde nació mi madre siempre me recibe con mucho cariño. 
¡Gracias mi Beni querido! 
#CreoEnBeni #CreoEnVos #TuVozAlPoder",2020-10-09
"En esta campaña me dijeron de todo: que soy muy joven, que vuelva a intentarlo en 5 años, en fin. 
¿Sabés qué creo? 
Que a vos te pasó lo mismo, que no te dieron ese trabajo porque eras joven aunque tenías la capacidad, la fuerza, las ganas. 
Por eso quiero tu voto, para que en 5 años los jovenes tengamos mejores oportunidades, para que esto no nos vuelva a pasar jamás, para que te den ese trabajo, para que tengas esas oportunidades que tanto soñaste. 
Prestame tu voto, en 5 años te devolveré una nueva Bolivia. 
#CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder",2020-10-09
"¡Riberalta me dejó sin palabras! 
Gracias por creer en esa nueva Bolivia que tanto soñamos, gracias por creer en mi. 
¡Gracias Riberalta!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"Hoy es un día muy importante para nosotros los bolivianos.
Recordamos el día en que recuperamos la democracia. El año pasado en esta misma fecha, estábamos luchando contra una nueva tiranía de la que logramos librarnos unidos.
Aún quedan tareas pendientes: luchar contra Morales y su banda de delincuentes, enjuiciar a los que le robaron al pueblo, recuperar nuestros recursos e instaurar un nuevo modelo económico productivo, un modelo que el MAS dice que no existe ni conoce, pero que los cruceños conocemos bien y que hemos probado que funciona.
Prestame tu voto, dame esa oportunidad, y en 5 años te devolveré una nueva y mejor BOLIVIA.
¡Feliz día de la democracia para todos los que luchamos por ella!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"Tratamientos para enfermedades de alta complejidad sin costo. 
Muchos bolivianos sufren las deficiencias del sistema de salud cuando descubren que una enfermedad grave los ataca.
Los tratamientos son caros, los hospitales públicos no tienen especialistas para tratarlos, las máquinas para los estudios no funcionan por falta de reactivos, y así, la lista de piedras en el camino es infinita.
Es tiempo de cambiar esta realidad, es tiempo de volver gratuito el tratamiento de enfermedades graves para que todos los bolivianos puedan ser atendidos en un sistema de salud digno. 
Nuestro primer paso será vender el avión presidencial y con esos recursos compraremos aceleradores lineales para cada departamento y así ofrecer tratamiento contra el cancer para todos los bolivianos.
Sé cómo hacerlo, prestame tu voto y en 5 años habremos construído las bases para que la salud deje de estar olvidada y se convierta en una prioridad de Estado.
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"Lo dice un hombre íntegro: Santa Cruz tiene un proyecto de país y es nuestra responsabilidad respetarlo. ¡Viva Santa Cruz, de nosotros depende el futuro de Bolivia!!",2020-10-10
"La historia de olvido y abusos de Pando, lleva años repitiéndose.
Sé que tienen fe en que podamos cambiarla, que confían en mi y creen en días mejores. Les agradezco por darme su apoyo, yo les doy mi palabra de trabajar hasta el cansancio para devolverle a Pando la dignidad. 
¡Cada día somos más los que creen en una nueva Bolivia!
#CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-10
"La historia de doña Fernanda Arancibia se repite en miles de familias bolivianas que se ven obligadas a dejar su tierra para buscar oportunidades en otro departamento. 
No podemos seguir así, el centralismo al que han sometido a nuestro país no hace más que castrar las posibilidades de desarrollo de nuestras regiones.
Este 18 de octubre vota por la única propuesta de descentralización real, por la única propuesta que logrará darle más oportunidades a la gente haciendo el estado más pequeño. 
Los bolivianos merecemos mejores días, es hora de crearlos juntos. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"¡LOS OBJETIVOS SE LOGRAN SUDANDO LA CAMISETA!
Fue un honor poder compartir con tantos bolivianos abandonados por el centralismo. Sus duras realidades, lo que viven a diario en comunidades como Las Piedras – Gonzalo Moreno, El Naranjal, Monte Sinai, Sena – San Lorenzo y Puerto Rico en Pando. Así nos quedó la polera en un día de recorridos y caravanas.
Hay mucho por hacer, pero apartando las necesidades desatendidas, me quedo con la alegría y el empuje de los pandinos para vencer todos los obstáculos y salir adelante. 
""Gracias por venir tan lejos"", me repitieron varias veces. No, gracias a ustedes por permitirme conocerlos, caminando el país es la única forma de entender a nuestro pueblo y nuestra gente.
¡Vamos que se puede, vamos a cambiar Bolivia!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"Ellas tienen la capacidad de cambiar el mundo cuando se lo proponen.
Creo en su fuerza, creo en su capacidad, creo en su fe. ¡Creo en ellas!
¡Feliz día de la mujer Boliviana! 
#CreoEnLasMujeres #CreoEnVos #TuVozAlPoder",2020-10-11
"¡Hermoso domingo en Pando!
Esa tierra roja característica, esa gente humilde, valiente, sincera.
En las calles de Pando se siente la esperanza de todos esos bolivianos y bolivianas que llevan años esperando cambio, que llevan años cansados de la corrupción, del negociado, de los políticos de siempre.
A ustedes quiero darles las gracias por ver en mí a esa persona capaz de hacerlo posible, les doy las gracias por la confianza, por creer en nuestro proyecto. 
¡Lograremos potenciar Pando! ¡lograremos cambiar Bolivia!
#CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-11
"El arte y la cultura han estado olvidados en el quinto patio de todos los gobiernos de Bolivia. 
Todos han creído siempre que un ministerio o dos spots publicitarios son medidas suficientes.
Nosotros estamos convencidos de que el arte y la cultura son elementos clave para  el desarrollo de una sociedad, para ello es necesario cambiar de visión y comenzar a pensar a futuro. 
Aprobaremos una Ley de Mecenazgo que permita que el dinero que los contribuyentes dediquen a la cultura y el deporte lo puedan deducir del pago de sus impuestos.
Estableceremos un IVA reducido del 6% a los espectáculos culturales, para facilitar su realización. 
Estas son sólo algunas medidas que iniciarán este proceso. Prestame tu voto y en 5 años pasaremos de ""apoyar"" el arte y la cultura, a gestionarla y volverla asunto de Estado. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-11
"¡La masacre de Porvenir NO LA PODEMOS OLVIDAR!
Con la masacre además de cobrarse vidas, silenciaron las necesidades y sueños de su gente. La estrategia del miedo tuvo éxito cuando muchas familias tuvieron que curar heridos o llorar muertos.
Esta fue la forma cobarde de cortar cabezas que usó el MAS. Crear casos fantasmas asesinando gente para poder encarcelar líderes que pensaban distinto. Así lograron humillar a Pando y someterlo a lo que el gran jefe ordenaba. 
No podemos devolverles los años perdidos a este pueblo pero si podemos devolverles la dignidad. 
Gracias Porvenir por recibirnos con tanto cariño, el compromiso de su gente con la lucha democrática se ve en las calles. No los defraudaré, cumpliré mi palabra de acabar con el MAS y meter preso a Morales y a todo la banda de maleantes que se dedicó a matar, robar y amedrentar a Bolivia durante 14 años.
#CreoEnPorvenir #CreoEnVos #TuVozAlPoder",2020-10-11
Gracias Cobija por #Creer,2020-10-11
"¡Estas son nuestras encuestas! Gracias Pando por salir a las calles a gritarle BASTA a la vieja política y a la dictadura de las encuestas. 
¡Se les cayó el teatro, Pando CREE! 
#CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-11
"Mientras otros esperan que las encuestas truchas les den votos por miedo, nosotros TRABAJAMOS.
Gracias Cobija por recibirnos, gracias por creer en nosotros. 
¡Estos son los verdaderos números, los que nos interesan, los de la gente!
Democracia es incentivar la libertad de elegir del ciudadano y no crear corrientes de miedo y manipulación, como lo tratan de hacer desde los medios parcializados.
¡Gracias Pando, gracias a todos los bolivianos que quieren cambio y renovación!
#CreoEnCobija #CreoEnVos #TuVozAlPoder",2020-10-11
"Me llena el corazón de satisfacción ver como un pueblo que tuvo que callar durante años hoy sale a la calle a decir: creo en una nueva Bolivia.
Gracias Pando por llenar las calles de gente comprometida con Bolivia, gracias creer en nuestro proyecto de verdadero cambio.
Este 18 de octubre volveremos a votar por convicción y con valor después de más de 14 años de dictadura.
#CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-12
"Nos dijeron antes que ""era imposible"" acabar con la dictadura. 
Nos dijeron antes que ""era imposible"" demostrar que había fraude. 
Nos dijeron antes que ""era imposible"" que el occidente nos apoye. 
Pero ¿Saben qué?
Para el que cree, NO HAY IMPOSIBLES. Para el que lucha, NO EXISTE el no puedo. 
Ya nos dijeron antes que no íbamos a lograr nada, ya nos cerraron antes las puertas de los canales, ya nos dejaron los discursos a medias porque no era conveniente que el pueblo abra los ojos. 
Pero como lo dije en La Paz, y como se lo dijo el pueblo al mundo: no somos boludos, no nos engañan con tan poco. 
Cuando el pueblo se da cuenta de su fuerza, a los poderosos de siempre les da miedo. 
¡Seguimos trabajando con entusiasmo, sin miedo, con fe!",2020-10-12
"Ustedes me enseñaron que no tenemos derecho a cansarnos, que no tenemos derecho a rendirnos, que los jóvenes son el presente y el futuro del país. 
Gracias Cobija, gracias Pando.
¡Gracias por creer en mi, yo creo en ustedes! 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-12
"¿Sabías que a pesar de la pandemia la economía de Santa Cruz siguió creciendo?
Lo que hicimos bien en Santa Cruz, es lo que quiero llevar a todo Bolivia. Para que vos que estás pasando necesidades tengas trabajo, para que tus hijos tengan un mejor futuro, para que los jóvenes puedan crear sus propios emprendimientos. 
Esa es la Bolivia que queremos construir, la productiva, la que cuida tu economía, la que genera oportunidades.
Prestame tu voto, en 5 años te devolveré un nuevo país. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-12
"¡Llegamos a Trini! 
Gracias a esta hermosa tierra por recibirnos con tanto cariño. 
Hoy les dejé mi palabra empeñada: no sólo vamos a ganarle a la vieja política, vamos a acabar con el poder de los corruptos, vamos a meter preso hasta el último delincuente suelto. Se acabó el festín de quienes viven en abundancia a costa de la miseria de nuestra gente. 
Les pido su voto prestado por 5 años, si en 21 días logramos lo que los concubinos del MAS no pudieron hacer en 14, les aseguro que en una gestión CAMBIAMOS BOLIVIA. 
¡Gracias Trinidad, gracias Beni! 
#CreoEnMiGente #CreoEnVos #TuVozAlPodee",2020-10-12
"Santa Cruz no solo vivió 21 días de sufrimiento, no sólo lloró a sus héroes, no sólo peleó en las calles. Tuvimos 14 años de perseguidos políticos, tuvimos familias destrozadas con hijos presos, niños con padres exiliados, empresas quebradas y perseguidas 
Si este pueblo salió adelante no fue porque la tuvo fácil, fue por esos hombres y mujeres que siguieron luchando, fue por todos los que no se rindieron, fue por todos los que le dijeron basta al abuso.",2020-10-12
"¡Vinimos a hacer historia, no a ser más de lo mismo!
Vamos a construir una nueva Bolivia de la mano de la gente, una Bolivia para los jóvenes, una Bolivia con oportunidades, productiva, con empleo. 
Llegó nuestra hora, la hora de la gente, la de las mujeres y los jóvenes, juntos vamos a luchar hasta lograr cambiar Bolivia.
#CreoEnBeni #CreoEnVos #TuVozAlPoder",2020-10-13
"Acompañanos en nuestro #GranCierre de campaña.
 Este miércoles 14 de octubre a las 15:00 Hrs.
¡Nos vemos en El Cristo!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-13
"Nuestra policía merece un cambio.
Salieron a las calles arriesgando todo por Bolivia y pueblo les prometió mejores condiciones.
Nosotros vamos a cumplirlo, vamos a dignificar su labor, comenzando por la equiparación salarial.
#CreoEnVos #CreoEnMiGente
#TuVozAlPoder",2020-10-13
"El domingo los bolivianos con nuestro voto vamos a terminar con los 14 años del MAS y con los privilegios de la vieja política.
El MAS ya sabe que va a ser derrotado y está amenazando a los bolivianos con violencia y convulsión.
El Gobierno interino y el Tribunal Supremo Electoral tienen la obligación de garantizar unas elecciones en paz, transparentes y sin fraude de ninguna naturaleza.
El 18 de octubre comenzamos todos unidos a construir la Nueva Bolivia que todos soñamos y nos merecemos.
#CreoEnVos
#TuVozAlPoder",2020-10-13
Muchas gracias queridos hermanos montereños por #creer.,2020-10-13
"Muchas gracias Montero por tanto cariño.
#CreoEnVos",2020-10-13
"MONTERO CREE
La valentía caracteriza a esta tierra de héroes, gente trabajadora y luchadora.
GRACIAS POR CREER, gracias por confiar en este proyecto, sin duda llena el corazón de fe y alegría recibir tanto cariño.
¡VIVA MONTERO, VIVA BOLIVIA!
#CreoEnMontero #CreoEnMiGente #TuVozAlPoder",2020-10-14
"🐜 ¡Nos vemos en el Cristo!🐜
⏲15:00 hrs.
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-14
"Este domingo 18 vamos a dejar atrás a la vieja política, vamos a votar sin miedo, vamos a votar con fe y esperanza. Creo en vos y creo en tu voto que es la fuerza del cambio. 
Este 18, votá por una nueva Bolivia. 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-14
"Santa Cruz, perdón por el tráfico de hoy ¡Estamos cambiando el país!
#CreoEnVos #CreoEnMiGente #TuVozAlPoder",2020-10-14
"¡GRACIAS SANTA CRUZ, GRACIAS BOLIVIA!
Este cabildo móvil nos demostró hoy que se acabó el miedo, se acabó la vieja política, llegó la hora de los jóvenes, de nuestras mujeres, ¡llegó la hora de la gente!
Gracias a todos los que salieron a la calle a reafirmar su compromiso con Bolivia.
Este 18 de octubre vamos a votar con esperanza, vamos a votar con fe. 
¡Gracias por creer; yo creo en ustedes, porque son la fuerza del cambio! 
#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-14
