,created_at,original,translated
88,28/9/2020,"Los candidatos de la gente para construir una Bolivia mejor: Pablo Arizaga, Candidato a Diputado Uninominal por la Circunscripción N° 1 - Chuquisaca.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Pablo Arizaga, Candidate for Uninominal Deputy for Circumscription No. 1 - Chuquisaca.
#PrimeroLaGente #MesaPresidente"
89,28/9/2020,"Hoy a las 22:20, Gustavo Pedraza Merida en entrevista para ""Que No Me Pierda"" de Red UNO.
Sigue la entrevista por 👉🏼:
https://www.facebook.com/RedUnotv/","Today at 22:20, Gustavo Pedraza Merida in interview for ""Don't Miss Me"" by Red UNO.
Follow the interview for 👉🏼:
https://www.facebook.com/RedUnotv/"
90,28/9/2020,"#EnVivo Carlos D. Mesa Gisbert en entrevista para Erbol Radio 100.9 FM.
#PrimeroLaGente #MesaPresidente",
91,2020-09-28,"#EnVivo Gustavo Pedraza Merida en entrevista para ""La Región"".
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in an interview for ""La Región"".
#PrimeroLaGente #MesaPresidente"
92,2020-09-28,"#EnVivo Gustavo Pedraza Merida en entrevista para ""Que No Me Pierda"" de Red UNO.
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in interview for Red UNO's ""Don't Lose Me.""
#PrimeroLaGente #MesaPresidente"
93,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Toribia Lero, Candidata a Diputada Plurinominal por Cochabamba.
#PrimeroLaGente #MesaPresidente","People's candidates to build a better Bolivia: Toribia Lero, Candidate for Plurinominal Deputy for Cochabamba.
#PrimeroLaGente #MesaPresidente"
94,2020-09-29,"#EnVivo Gustavo Pedraza Merida en conferencia de prensa.
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida at a press conference.
#PrimeroLaGente #MesaPresidente"
95,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Antonio Carvalho, Candidato a Diputado Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Antonio Carvalho, Candidate for Plurinominal Deputy for Santa Cruz.
#PrimeroLaGente #MesaPresidente"
96,2020-09-29,"#EnVivo Gustavo Pedraza Merida en conferencia de prensa.
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida at a press conference.
#PrimeroLaGente #MesaPresidente"
97,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Antonio Carvalho, Candidato a Diputado Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Antonio Carvalho, Candidate for Plurinominal Deputy for Santa Cruz.
#PrimeroLaGente #MesaPresidente"
98,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Tatiana Paz y Fernando León, Candidatos a Diputados Uninominales por la Circunscripción N° 43 - Tarija.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Tatiana Paz and Fernando León, Candidates for Uninominal Deputies by Circumscription No. 43 - Tarija.
#PrimeroLaGente #MesaPresidente"
99,2020-09-29,Gustavo Pedraza Merida dando a conocer propuestas desde #Trinidad.,Gustavo Pedraza Merida making known proposals from #Trinidad.
100,2020-09-29,"Dirigentes de los gremiales y transportistas del sector pesado, interdepartamental y urbano del departamento de Santa Cruz expresaron este martes la decisión orgánica de respaldar sin condiciones a la dupla Carlos Mesa- Gustavo Pedraza.
#PrimeroLaGente #MesaPresidente
https://bit.ly/36jjOIE","Executives of the trade unions and transporters of the heavy, interdepartmental and urban sector of the department of Santa Cruz expressed on Tuesday the organic decision to support without conditions the duo Carlos Mesa- Gustavo Pedraza.
#PrimeroLaGente #MesaPresidente
https://bit.ly/36jjOIE"
101,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Erwin Rolando Enriquez, Candidato a Senador por Santa Cruz.
#PrimeroLaGente #MesaPresidente",
102,2020-09-29,"Los candidatos de la gente para construir una Bolivia mejor: Corina Ferreira, Candidata a Senadora por Pando.
#PrimeroLaGente #MesaPresidente","People's candidates to build a better Bolivia: Corina Ferreira, Candidate for Senator for Pando.
#PrimeroLaGente #MesaPresidente"
103,2020-09-30,"Los candidatos de la gente para construir una Bolivia mejor: Dario Monasterio, Candidato a Senador por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Dario Monasterio, Candidate for Senator by Santa Cruz.
#PrimeroLaGente #MesaPresidente"
104,2020-09-30,"Hoy a las 12:00, Gustavo Pedraza Merida en entrevista para ""Fama, Poder y Ganas"".
Sigue la entrevista por 👉🏼:
https://www.facebook.com/RADIOACTIVA919/
#PrimeroLaGente #MesaPresidente","Today at 12:00, Gustavo Pedraza Merida in interview for ""Fame, Power and You Win"".
Follow the interview for 👉🏼:
https://www.facebook.com/RADIOACTIVA919/
#PrimeroLaGente #MesaPresidente"
105,2020-09-30,"Los candidatos de la gente para construir una Bolivia mejor: Marcela Chuve, Candidata a Senadora por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Marcela Chuve, Candidate for Senator by Santa Cruz.
#PrimeroLaGente #MesaPresidente"
106,2020-09-30,"Los candidatos de la gente para construir una Bolivia mejor: Ivanoe Herrera, Candidato a Diputado Uninominal por la Circunscripción N° 62 - Pando.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Ivanoe Herrera, Candidate for Uninominal Deputy for The Circumscription No. 62 - Pando.
#PrimeroLaGente #MesaPresidente"
107,2020-09-30,"Memorias del Fraude: ""Procesan a 5 exejecutivos de Quipus por un contrato de Bs. 40,8 millones"".
#BastaDeFraude #BastaDeCorrupcion","Fraud Memoirs: ""Processing 5 Quipus exe-programs for a contract of Bs. 40.8 million"".
#BastaDeFraude #BastaDeCorrupcion"
108,2020-09-30,"Memorias del Fraude: ""Fondo Indígena, un millonario caso de corrupción que envuelve a la base social del MAS"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Fraud Memoirs: ""Indigenous Fund, a millionaire case of corruption that envelops the social base of the MAS"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
109,2020-09-30,"Los candidatos de la gente para construir una Bolivia mejor: Roberto Márquez y Jenny Aratia, Candidatos a Senadores por Tarija.
#PrimeroLaGente #MesaPresidente","People's candidates to build a better Bolivia: Roberto Marquez and Jenny Aratia, Candidates for Senators for Tarija.
#PrimeroLaGente #MesaPresidente"
110,2020-09-30,"Hoy a las 21:00 Gustavo Pedraza Merida en entrevista para ""Opinión"".
Sigue la entrevista por 👉🏼:
https://www.facebook.com/DiarioOpinion
#PrimeroLaGente #MesaPresidente","Today at 21:00 Gustavo Pedraza Merida in interview for ""Opinion"".
Follow the interview for 👉🏼:
https://www.facebook.com/DiarioOpinion
#PrimeroLaGente #MesaPresidente"
111,2020-09-30,"Memorias del Fraude: ""El Caso Ostreicher destapa red mafiosa en el Gobierno de Evo Morales"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Fraud Memoirs: ""The Ostreicher Case uncovers mafia network in the Government of Evo Morales"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
112,2020-09-30,"Los candidatos de la gente para construir una Bolivia mejor: Miguel Ángel Moro, Candidato a Diputado Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Miguel Angel Moro, Candidate for Plurinominal Deputy for Santa Cruz.
#PrimeroLaGente #MesaPresidente"
113,2020-09-30,"Memorias del Fraude: ""La impunidad del año: Caso PAPELBOL"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Fraud Memoirs: ""Impunity of the Year: PAPELBOL Case"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
114,2020-09-30,"#EnVivo Gustavo Pedraza Merida en entrevista para ""Opinión"".
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in interview for ""Opinion"".
#PrimeroLaGente #MesaPresidente"
115,2020-09-30,"Memorias del Fraude: ""YPFB pierde $US 9,3 millones por corrupción en Caso Catler Uniservice"".
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente","Fraud Memoirs: ""YPFB $US 9.3 million for corruption in Catler Uniservice case.""
#BastaDeFraude #BastaDeCorrupción #PrimeroLaGente"
116,2020-09-30,"Carlos Valverde: ""Carlos Mesa se llevó casi todos los votos de Jeanine. Me causa gracia escuchar: 'A Camacho hay que mantenerlo, el masismo defendiendo a Camacho para cruzarlo a Mesa es muy obvio'. Carlos Mesa es el único que puede enfrentar a Arce Catacora"".
 https://t.co/BpXBqAWRp1","Carlos Valverde: ""Carlos Mesa took almost all of Jeanine's vows. I find it funny to hear, 'To Camacho you have to keep it, the masism defending Camacho to cross it to Mesa is very obvious.' Carlos Mesa is the only one who can face Arce Catacora.""
 https://t.co/BpXBqAWRp1"
117,2020-09-30,"Mañana Carlos D. Mesa Gisbert estará en los siguientes medios 👉🏼:
10:00 - Radio ERBOL 
https://www.facebook.com/RadioErbol100.9FM/ 
11:00 - El País (Tarija) 
https://www.facebook.com/diarioelpais.tarija.7/
#PrimeroLaGente #MesaPresidente","Tomorrow Carlos D. Mesa Gisbert will be in the following media 👉🏼:
10:00 - ERBOL Radio 
https://www.facebook.com/RadioErbol100.9FM/ 
11:00 - The Country (Tarija) 
https://www.facebook.com/diarioelpais.tarija.7/
#PrimeroLaGente #MesaPresidente"
118,2020-10-01,"Los candidatos de la gente para construir una Bolivia mejor: Javier Martínez, Candidato a Diputado Uninominal por la circunscripción N° 45 - Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Javier Martínez, Candidate for Uninominal Deputy for the constituency No. 45 - Santa Cruz.
#PrimeroLaGente #MesaPresidente"
119,2020-10-01,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Erbol Radio 100.9 FM"".
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in interview for ""Erbol Radio 100.9 FM"".
#PrimeroLaGente #MesaPresidente"
120,2020-10-01,"Los candidatos de la gente para construir una Bolivia mejor: Guillermo Benavides, Candidato a Diputado Plurinominal por Potosí.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Guillermo Benavides, Candidate for Plurinominal Deputy for Potosí.
#PrimeroLaGente #MesaPresidente"
121,2020-10-01,"En 2006, el cónsul del MAS, en China, Oscar De La Quintana, autorizó la emisión irregular de más de 1.800 visas a favor de ciudadanos chinos, cuando fungía de cónsul en aquel país.
#BastaDeCorrupción #NuncaMás #MesaPresidente","In 2006, mas consul Oscar De La Quintana authorized the irregular issuance of more than 1,800 visas in favor of Chinese citizens, when he was a consul in that country.
#BastaDeCorrupción #NuncaMás #MesaPresidente"
122,2020-10-01,"Misicuni se adjudicó en 2009 a un consorcio por un monto de 78,8 millones de dólares, pero al final costó 84,2 millones de dólares. Se presionó para alejar al consorcio y entregar la obra a CAMC, donde trabajó la expareja de Evo Morales, Gabriela Zapata.
#BastaDeCorrupción #NuncaMás #MesaPresidente","Misicuni was awarded $78.8 million in 2009, but in the end cost $84.2 million. He pressed himself to drive the consortium away and deliver the work to CAMC, where Evo Morales' former partner Gabriela Zapata worked.
#BastaDeCorrupción #NuncaMás #MesaPresidente"
123,2020-10-01,"En 2007, el Ministro de Aguas aprovechó una representación oficial a Europa para hacer viajes de placer junto a su asesora legal con fondos públicos.
#BastaDeCorrupción #NuncaMás #MesaPresidente","In 2007, the Minister of Waters took advantage of an official representation to Europe to make leisure trips with his publicly funded legal adviser.
#BastaDeCorrupción #NuncaMás #MesaPresidente"
124,2020-10-01,"En 2008, 33 camiones cargados de mercadería desaparecieron o fueron sacados de un depósito aduanero de Cobija y evadió el puesto de control fronterizo en Pando. El principal implicado, Juan Ramón Quintana nunca fue sujeto de una investigación independiente.
#BastaDeCorrupción #NuncaMás #MesaPresidente","In 2008, 33 trucks loaded with goods disappeared or were removed from a customs warehouse in Cobija and evaded the border checkpoint in Pando. The principal involved, Juan Ramón Quintana was never the subject of an independent investigation.
#BastaDeCorrupción #NuncaMás #MesaPresidente"
125,2020-10-01,"En 2010, se descubrió en Vías Bolivia que se vendía boletas de peaje sin numeración, provocando un daño económico al Estado. Fue destituido el director de la institución, Juan Enrique Jurado.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente","In 2010, it was discovered in Vias Bolivia that unnumbered toll cards were sold, causing economic damage to the state. The institution's director, Juan Enrique Jurado, was dismissed.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente"
126,2020-10-01,"En julio de 2010, Gustavo Torrico, viceministro de Régimen Interior, fue acusado de extorsionar a menonitas ofreciéndoles radicatoria en el país.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente","In July 2010, Gustavo Torrico, Deputy Minister of Internal Regime, was accused of extorting Mennonites by offering them a location in the country.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente"
127,2020-10-01,"En 2010, se descubrió una red de corrupción en la Aduana que incluía sobresueldos, designaciones irregulares, viajes de lujo, ampliación de mandato de los directores e incluso la construcción de una alcoba de “cinco estrellas” en las propias oficinas de esta entidad.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","In 2010, a corruption network was discovered at Customs that included overshoothing, irregular designations, luxury travel, extension of the directors' mandate and even the construction of a ""five-star"" bedroom in the directors' own offices.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
128,2020-10-01,"#EnVivo Carlos D. Mesa Gisbert  y Gustavo Pedraza Merida en conferencia de prensa  en Santa Cruz.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida at a press conference in Santa Cruz.
#PrimeroLaGente #MesaPresidente"
129,2020-10-01,"En 2012, se descubre la venta ilegal de 13 mil toneladas de arroz y 273 cabezas de ganado de alta genética incautados al estadounidense Jacob Ostreicher, que fue extorsionado por funcionarios del Ministerio de Gobierno de entonces.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente","In 2012, 13,000 tonnes of rice and 273 heads of high-genetic cattle seized from American Jacob Ostreicher, who was extorted by Ministry of Government officials at the time, was discovered.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente"
130,2020-10-02,"#EnVivo Gustavo Pedraza Merida participando del ""Diálogo Nacional por los Bosques y el Ambiente"".
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida participating in the ""National Dialogue for Forests and the Environment"".
#PrimeroLaGente #MesaPresidente"
131,2020-10-02,"El entonces viceministro Eduardo Peinado compró equipos para Papelbol con un sobreprecio de 7,4 millones de dólares. Una carta reveló que García Linea avaló el contrato.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","Then-Deputy Minister Eduardo Peinado bought equipment for Papelbol with an overprice of $7.4 million. A letter revealed that Garcia Linea endorsed the contract.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
132,2020-10-02,"En la gestión de Carlos Villegas en el Ministerio de Hidrocarburos estallaron irregularidades en la adjudicación de plantas de plantas separadoras de Río Grande y Gran Chaco por más de 772 millones de dólares.
#BastaDeCorrupción #NuncaMás #MesaPresidente","In the management of Carlos Villegas in the Ministry of Hydrocarbons irregularities erupted in the award of plants of separator plants of Rio Grande and Gran Chaco for more than 772 million dollars.
#BastaDeCorrupción #NuncaMás #MesaPresidente"
133,2020-10-02,"#EnVivo Carlos D. Mesa Gisbert y Gustavo Pedraza Merida en entrevista para ""POR opuesta por Bolivia"" de Televisión Universitaria de La Paz.
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida in an interview for ""By Opposing Bolivia"" by Televisión Universitaria de La Paz.
#PrimeroLaGente #MesaPresidente"
134,2020-10-02,"#EnVivo Carlos D. Mesa Gisbert y Gustavo Pedraza Merida en entrevista para ""POR opuesta por Bolivia"" de Televisión Universitaria de La Paz (Segunda Parte).
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert and Gustavo Pedraza Merida in interview for ""By Opposing Bolivia"" of Televisión Universitaria de La Paz (Part Two).
#PrimeroLaGente #MesaPresidente"
135,2020-10-02,"#EnVivo Gustavo Pedraza Merida en entrevista para ""Bolivia Tierra Querida"".
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in an interview for ""Bolivia Tierra Querida"".
#PrimeroLaGente #MesaPresidente"
136,2020-10-02,"La estatal petrolera adjudicó a la emisora propagandística de Evo Morales de las Seis Federaciones del Trópico de Cochabamba un contrato para la difusión por un monto de hasta 300 mil bolivianos.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","The state oil company awarded evo Morales' propaganda station of the Six Federations of the Tropic of Cochabamba a contract for the dissemination of up to 300 thousand Bolivians.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
137,2020-10-03,"Con recursos del programa Bolivia Cambia, Evo Cumple, se cometieron muchos delitos de corrupción. En este caso un excomandante suscribió 9 contratos que nunca se ejecutaron.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","With resources from Bolivia Cambia program, Evo Cumple, many corruption crimes were committed. In this case a former commander signed 9 contracts that were never executed.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
138,2020-10-03,"Abundan las fotos de narcotraficantes y acusados de narcotráfico con los miembros de la cúpula del MAS, incluido el presidente Evo Morales.
#BastaDeCorrupción #BastaDeNarcotráfico #MesaPresidente","Photos of drug traffickers and drug traffickers abound with members of the MAS dome, including President Evo Morales.
#BastaDeCorrupción #BastaDeNarcotráfico #MesaPresidente"
139,2020-10-03,"Unidos debemos cerrarle la puerta al fraude y la corrupción, vamos por el tratamiento gratuito contra el cáncer con  #MesaPresidente.
 #MesaGanaDebate","United, we must close the door to fraud and corruption, we are going for free cancer treatment with #MesaPresidente.
 #MesaGanaDebate"
140,2020-10-03,"Terminemos con el despilfarro y la corrupción que representa el MAS, vamos por un gobierno que le hable con la verdad a la gente con #MesaPresidente.
 #MesaGanaDebate","Let's end the waste and corruption that the MAS represents, let's go to a government that talks to people with the truth #MesaPresidente.
 #MesaGanaDebate"
141,2020-10-03,"No más empleos con carnet político, las y los jóvenes merecen empleos por mérito propio, esa es la propuesta de #MesaPresidente.
 #MesaGanaDebate","No more jobs with a political card, young people deserve jobs on their own merit, that's the proposed #MesaPresidente.
 #MesaGanaDebate"
142,2020-10-03,"#EnVivo Carlos D. Mesa Gisbert en Debate Presidencial 
#MesaGanaDebate #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in Presidential Debate 
#MesaGanaDebate #MesaPresidente"
143,2020-10-03,"Luis Arce debe dar muchas explicaciones sobre la corrupción en el gobierno de Morales. Con #MesaPresidente vamos por el combate a este mal que tanto aqueja al país. 
 #MesaGanaDebate","Luis Arce must give many explanations about corruption in Morales' government. With #MesaPresidente we're going through combating this evil that so badly quells the country. 
 #MesaGanaDebate"
144,2020-10-03,"No dejes que el fraude, despilfarro y corrupción regresen, vamos por un sistema de salud digno con Carlos D. Mesa Gisbert #MesaPresidente. Este 18 de octubre vota por Comunidad Ciudadana. 
 #MesaGanaDebate","Don't let fraud, waste and corruption return, let's go for a decent health system with Carlos D. Mesa Gisbert #MesaPresidente. On 18 October he voted for the Citizen Community. 
 #MesaGanaDebate"
145,2020-10-03,Quedó demostrado que Carlos D. Mesa Gisbert #MesaPresidente tiene las mejores propuestas para construir una Bolivia mejor. #MesaGanaDebate,It was shown that Carlos D. Mesa Gisbert #MesaPresidente has the best proposals to build a better Bolivia. #MesaGanaDebate
146,2020-10-03,"A #MesaPresidente ya nada lo detiene, este 18 de octubre vota por Comunidad Ciudadana #MesaGanaDebate","As #MesaPresidente stops him anymore, this 18 October he votes for the #MesaGanaDebate"
147,2020-10-03,"Este 18 de octubre hagamos historia, VOTA por Carlos D. Mesa Gisbert #MesaPresidente. #MesaGanaDebate","This October 18th let's make history, VOTA by Carlos D. Mesa Gisbert #MesaPresidente. #MesaGanaDebate"
148,2020-10-04,"Exigimos al candidato Luis Arce que detenga la violencia contra la militancia de CC y respete las reglas de la democracia. El OEP y la policia deben garantizar el ejercicio de los derechos políticos de la militancia de cualquier organizacion que participa en esta campaña.
https://bit.ly/2HX4VBx","We demand that candidate Luis Arce stop the violence against cc militancy and respect the rules of democracy. The EPO and the police must ensure the exercise of the political rights of the militancy of any organization participating in this campaign.
https://bit.ly/2HX4VBx"
149,2020-10-04,#EnVivo - Debate Presidencial,#EnVivo - Presidential Debate
150,2020-10-05,"Los candidatos de la gente para construir una Bolivia mejor: Eisela Balcazar, Candidata a Diputada Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente","People's candidates to build a better Bolivia: Eisela Balcazar, Candidate for Plurinominal Deputy for Santa Cruz.
#PrimeroLaGente #MesaPresidente"
151,2020-10-05,"Juan Michel, hermano del magistrado Omar Michel, reveló la repartija de cargos ""mita a mita"" para la designación de jueces, vocales ordinarios, vocales constitucionales y representantes distritales.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","Juan Michel, brother of Judge Omar Michel, revealed the handover of ""mita a mita"" positions for the appointment of judges, ordinary vowels, constitutional vowels and district representatives.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
152,2020-10-05,"Carlos Mesa: “14 años de fraude y corrupción, 14 años que nos han dejado una terrible herencia. Un daño reparable, afortunadamente, pero durísimo a la ciudadanía y el país entero"".
#PrimeroLaGente #MesaPresidente
https://bit.ly/3dchbK9","Carlos Mesa: ""14 years of fraud and corruption, 14 years that have left us a terrible inheritance. Repairable damage, fortunately, but very citizens and the whole country.
#PrimeroLaGente #MesaPresidente
https://bit.ly/3dchbK9"
153,2020-10-05,"Los candidatos de la gente para construir una Bolivia mejor: @Luisa Nayar, Candidata a Diputada Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente",
154,2020-10-05,"La quiebra de la Empresa Constructora del Ejército (ECE) generó un daño económico al Estado de al menos $us 40 millones, monto que fue un anticipo para la ejecución de seis obras en distintos puntos del país.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","The bankruptcy of the Army Construction Company (ECE) caused economic damage to the state of at least $us.40 million, an amount that was a down payment for the execution of six works in different locations in the country.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
155,2020-10-05,"Los candidatos de la gente para construir una Bolivia mejor: Marcelo Pedrazas, Candidato a Diputado Plurinominal por Chuquisaca.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Marcelo Pedrazas, Candidate for Plurinominal Deputy for Chuquisaca.
#PrimeroLaGente #MesaPresidente"
156,2020-10-05,"Silvana del Castillo Tejada, cuñada del exvicepresidente Álvaro García Lineray socia de la empresa Air Catering, se adjudicó un contrato por 26,8 millones de bolivianos anuales con Boliviana de Aviación (BoA).
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","Silvana del Castillo Tejada, sister-in-law of former vice president Alvaro García Lineray, partner of the company Air Catering, was awarded a contract for 26.8 million Bolivians annually with Bolivian Aviation (BoA).
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
157,2020-10-05,"En minutos Carlos D. Mesa Gisbert en conferencia de prensa.
Síguelo por 👉🏼:
https://www.facebook.com/carlosdmesag/
#PrimeroLaGente #MesaPresidente",
158,2020-10-05,#EnVivo Carlos D. Mesa Gisbert en conferencia de prensa.,#EnVivo Carlos D. Mesa Gisbert at a press conference.
159,2020-10-05,"Los candidatos de la gente para construir una Bolivia Mejor: Sharon Trujillo, Candidata a Diputada Uninominal por la Circunscripción N° 55 - Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a Better Bolivia: Sharon Trujillo, Candidate for Uninominal Deputy for The Circumscription No. 55 - Santa Cruz.
#PrimeroLaGente #MesaPresidente"
160,2020-10-05,"Entre 2015 y 2017, siete personas desfalcaron al menos 40,5 millones de bolivianos de las arcas del Banco Unión en distintas sucursales del país. No se investigó a los ejecutivos del Banco.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","Between 2015 and 2017, seven people embezzleed at least 40.5 million Bolivians from the Coffers of Banco Unión in different branches of the country. Bank executives were not investigated.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
161,2020-10-05,"Los candidatos de la gente para construir una Bolivia mejor: Lola Terrazas, Luis Fernando Ortiz, Dario Monasterio y Ana Isabel Ortiz, Candidatos a Senadores por Santa Cruz.
#PrimeroLaGente #MesaPresidente","The candidates of the people to build a better Bolivia: Lola Terrazas, Luis Fernando Ortiz, Dario Monasterio and Ana Isabel Ortiz, Candidates for Senators by Santa Cruz.
#PrimeroLaGente #MesaPresidente"
162,2020-10-05,"Mientras la Fiscalía decía tener pruebas del delito de fraude electoral en las judiciales de 2017, los jueces del MAS cerraban el caso.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","While the Prosecutor's Office claimed to have evidence of the crime of electoral fraud in the 2017 courts, MAS judges closed the case.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
163,2020-10-06,"Las denuncias de corrupción en la Unidad Ejecutora de Lucha Integral Contra el Narcotráfico (Uelicn) por favorecer en contratos suman alrededor de 60 millones de dólares en favor de la empresa Horizontal de Aviación Bolivia.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente","Allegations of corruption in the Executing Unit of Integral Fight Against Drug Trafficking (Uelicn) for favoring around $60 million in contracts in favor of horizontal aviation company Bolivia.
#BastaDeCorrupción #BastaDeImpunidad #MesaPresidente"
164,2020-10-06,"Pese a los serios indicios de tráfico de influencias del caso CAMC, que involucraban al mismo presidente Evo Morales, todos los implicados, incluida Gabriela Zapata, quedaron impunes.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente","Despite serious evidence of influence in the CAMC case, involving President Evo Morales himself, all those involved, including Gabriela Zapata, went unpunished.
#BastaDeCorrupción #BastaDeAbusos #MesaPresidente"
165,2020-10-06,"La firma mexicana Neurona, desde 2017, se adjudicó spots partidarios de Evo Morales con Bs. 12,4 millones de bolivianos de fondos públicos. No se ha procesado a nadie por este caso.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente","Mexican firm Neurona, since 2017, has been awarded pro-Evo Morales spots with Bs. 12.4 million Bolivian public funds. No one has been prosecuted for this case.
#BastaDeCorrupción #BastaDeDespilfarro #MesaPresidente"
166,2020-10-06,"#EnVivo Gustavo Pedraza Merida en entrevista para Urgente.Bo.
#PrimeroLaGente #MesaPresidente","#EnVivo Gustavo Pedraza Merida in an interview for Urgente.Bo.
#PrimeroLaGente #MesaPresidente"
167,2020-10-06,"Hoy a las 22:15, Carlos D. Mesa Gisbert estará en entrevista para ""Noches Sin Tregua"" de Cadena A. 
Sigue la entrevista por 👉🏼:
https://www.facebook.com/cadenaarednacional/
#PrimeroLaGente #MesaPresidente","Today at 22:15, Carlos D. Mesa Gisbert will be in an interview for ""Nights Without Truce"" of Cadena A. 
Follow the interview for 👉🏼:
https://www.facebook.com/cadenaarednacional/
#PrimeroLaGente #MesaPresidente"
168,2020-10-06,"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Noches Sin Tregua"".
#PrimeroLaGente #MesaPresidente","#EnVivo Carlos D. Mesa Gisbert in an interview for ""Nights Without Truce"".
#PrimeroLaGente #MesaPresidente"
